#Chromosome	Start	Stop	RegionID	SU4838	StdDevCoverage	StdDev/Mean
chr2	179323227	179323404	DFNB59:NM_001042702-5,2	416,0	43,7	0,11
chr2	179324992	179325208	DFNB59:NM_001042702-6	455,6	67,3	0,15
chr2	179325627	179326198	DFNB59:NM_001042702-7	469,3	94,1	0,20
chr2	182401326	182402618	CERKL:NM_001030311-14,1	444,9	59,1	0,13
chr2	182402656	182402739	CERKL:NM_001030311-14,2	226,7	16,1	0,07
chr2	182402806	182403056	CERKL:NM_001030311-14,3	383,6	56,2	0,15
chr2	182403741	182404064	CERKL:NM_001030311-13	378,2	55,7	0,15
chr2	182409346	182409603	CERKL:NM_001030311-12	387,8	47,8	0,12
chr2	182412261	182412588	CERKL:NM_001030311-11;CERKL:NM_001030311-10	381,9	61,3	0,16
chr2	182413201	182413659	CERKL:NM_001030311-9;CERKL:NM_001030311-8	424,1	53,7	0,13
chr2	182414276	182414491	CERKL:NM_001030311-7	437,1	60,8	0,14
chr2	182423221	182423497	CERKL:NM_001030311-6	417,5	42,3	0,10
chr2	182430086	182430322	CERKL:NM_001030311-5	378,4	57,5	0,15
chr2	182430711	182430852	CERKL:NM_001030311-4	370,6	59,1	0,16
chr2	182438396	182438670	CERKL:NM_001030311-3	445,2	29,7	0,07
chr2	182468491	182468830	CERKL:NM_001030311-2	445,4	74,7	0,17
chr2	182521411	182521907	CERKL:NM_001030311-1	251,7	78,5	0,31
chr2	234216235	234216753	SAG:NM_000541-1	495,6	37,2	0,08
chr2	234217730	234217971	SAG:NM_000541-2	432,1	55,8	0,13
chr2	234224650	234224850	SAG:NM_000541-3	462,5	24,5	0,05
chr2	234227315	234227531	SAG:NM_000541-4	476,3	59,7	0,13
chr2	234229220	234229530	SAG:NM_000541-5	535,6	79,5	0,15
chr2	234231520	234231719	SAG:NM_000541-6	453,6	56,8	0,13
chr2	234235685	234235905	SAG:NM_000541-7	381,0	69,0	0,18
chr2	234237040	234237320	SAG:NM_000541-8	465,2	41,0	0,09
chr2	234238055	234238309	SAG:NM_000541-9	484,7	73,7	0,15
chr2	234240205	234240427	SAG:NM_000541-10	471,8	41,0	0,09
chr2	234243525	234243818	SAG:NM_000541-11	526,0	80,8	0,15
chr2	234247250	234247462	SAG:NM_000541-12	497,7	61,6	0,12
chr2	234249020	234249208	SAG:NM_000541-13	452,7	39,8	0,09
chr2	234250835	234251058	SAG:NM_000541-14	388,5	54,0	0,14
chr2	234255005	234255147	SAG:NM_000541-15	400,1	32,0	0,08
chr2	234255370	234255772	SAG:NM_000541-16	510,9	55,9	0,11
chr3	46742746	46743129	TMIE:NM_147196-1	216,2	81,4	0,38
chr3	46747196	46747483	TMIE:NM_147196-2	420,4	61,2	0,15
chr3	46750541	46750858	TMIE:NM_147196-3	419,1	53,2	0,13
chr3	46750986	46751061	TMIE:NM_147196-4,1	367,9	46,7	0,13
chr3	46751091	46752495	TMIE:NM_147196-4,2	506,9	29,5	0,06
chr3	100941305	100942169	IMPG2:NM_016247-19,1	436,2	29,8	0,07
chr3	100942220	100942564	IMPG2:NM_016247-19,2	486,0	26,8	0,06
chr3	100942580	100942711	IMPG2:NM_016247-19,3	403,5	59,2	0,15
chr3	100942985	100944247	IMPG2:NM_016247-19,4	455,3	31,5	0,07
chr3	100944285	100944432	IMPG2:NM_016247-19,5	417,1	13,2	0,03
chr3	100944435	100945071	IMPG2:NM_016247-19,6	433,7	40,1	0,09
chr3	100945120	100945287	IMPG2:NM_016247-19,7	406,8	75,4	0,19
chr3	100945300	100945892	IMPG2:NM_016247-19,8	452,7	39,9	0,09
chr3	100947565	100947803	IMPG2:NM_016247-18	406,9	61,0	0,15
chr3	100948150	100948500	IMPG2:NM_016247-17	399,5	129,9	0,33
chr3	100949720	100950079	IMPG2:NM_016247-16	446,0	67,0	0,15
chr3	100951550	100951889	IMPG2:NM_016247-15	401,2	49,6	0,12
chr3	100961455	100961806	IMPG2:NM_016247-14	420,6	45,7	0,11
chr3	100962295	100963693	IMPG2:NM_016247-13	501,4	33,1	0,07
chr3	100964575	100965032	IMPG2:NM_016247-12	425,1	55,9	0,13
chr3	100972455	100972712	IMPG2:NM_016247-11	469,7	57,4	0,12
chr3	100976300	100976681	IMPG2:NM_016247-10	461,8	50,5	0,11
chr3	100986280	100986381	IMPG2:NM_016247-9,1	334,1	22,0	0,07
chr3	100986390	100986466	IMPG2:NM_016247-9,2	357,1	18,5	0,05
chr3	100988280	100988448	IMPG2:NM_016247-8	433,4	60,8	0,14
chr3	100992340	100992410	IMPG2:NM_016247-7,1	340,5	21,4	0,06
chr3	100992415	100992622	IMPG2:NM_016247-7,2	414,8	47,2	0,11
chr3	100994435	100994676	IMPG2:NM_016247-6	423,7	44,6	0,11
chr3	100995465	100995639	IMPG2:NM_016247-5	362,5	31,8	0,09
chr3	101010250	101010413	IMPG2:NM_016247-4	409,8	53,9	0,13
chr3	101022915	101023232	IMPG2:NM_016247-3	470,4	55,2	0,12
chr3	101038355	101038735	IMPG2:NM_016247-2	429,3	55,3	0,13
chr3	101039050	101039483	IMPG2:NM_016247-1	409,7	77,5	0,19
chr3	121706090	121706749	ILDR1:NM_001199799-8,1	473,9	65,5	0,14
chr3	121707030	121707282	ILDR1:NM_001199799-8,2	409,2	76,6	0,19
chr3	121711915	121712909	ILDR1:NM_001199799-7	497,8	53,5	0,11
chr3	121712955	121713237	ILDR1:NM_001199799-6	556,4	64,8	0,12
chr3	121720070	121720387	ILDR1:NM_001199799-5	350,6	68,4	0,20
chr3	121720520	121720797	ILDR1:NM_001199799-4	433,1	76,0	0,18
chr3	121724015	121724324	ILDR1:NM_001199799-3	387,9	114,2	0,29
chr3	121725755	121726080	ILDR1:NM_001199799-2	487,5	73,6	0,15
chr3	121740790	121741209	ILDR1:NM_001199799-1	349,0	134,3	0,38
chr3	129247411	129248007	RHO:NM_000539-1	454,6	156,6	0,34
chr3	129249646	129249955	RHO:NM_000539-2	454,3	59,0	0,13
chr3	129251011	129251682	RHO:NM_000539-3;RHO:NM_000539-4	492,5	88,3	0,18
chr3	129252376	129252688	RHO:NM_000539-5,1	468,7	60,0	0,13
chr3	129252701	129252906	RHO:NM_000539-5,2	433,3	38,4	0,09
chr3	129252921	129253136	RHO:NM_000539-5,3	456,3	14,4	0,03
chr3	129253156	129253334	RHO:NM_000539-5,4	428,7	10,0	0,02
chr3	129253336	129254244	RHO:NM_000539-5,5	482,7	85,1	0,18
chr3	150643869	150644263	CLRN1:NM_052995-4,1	493,2	52,6	0,11
chr3	150644269	150645054	CLRN1:NM_052995-4,2;CLRN1:NM_001195794-4	485,8	63,8	0,13
chr3	150645229	150645399	CLRN1:NM_001195794-4,1	298,2	26,0	0,09
chr3	150645459	150646047	CLRN1:NM_001195794-4,2	433,6	44,7	0,10
chr3	150658194	150658363	CLRN1:NM_001195794-3	458,6	38,4	0,08
chr3	150659294	150659603	CLRN1:NM_052995-2	443,3	53,9	0,12
chr3	150661544	150662104	CLRN1:NM_052995-1	446,7	107,5	0,24
chr3	150663234	150663556	CLRN1:NR_046380-2	454,3	64,9	0,14
chr3	150690169	150690866	CLRN1:NM_001195794-1	486,3	57,9	0,12
chr3	191046802	191047599	CCDC50:NM_178335-1	457,4	91,2	0,20
chr3	191074802	191075004	CCDC50:NM_178335-2	452,7	68,3	0,15
chr3	191075702	191075988	CCDC50:NM_178335-3	430,4	83,0	0,19
chr3	191078817	191079018	CCDC50:NM_178335-4	459,7	76,8	0,17
chr3	191087637	191087737	CCDC50:NM_178335-5,1	427,0	23,1	0,05
chr3	191087752	191087892	CCDC50:NM_178335-5,2	409,3	38,5	0,09
chr3	191092777	191093440	CCDC50:NM_178335-6	455,8	64,3	0,14
chr3	191097867	191097932	CCDC50:NM_178335-7,1	224,3	24,2	0,11
chr3	191097942	191098142	CCDC50:NM_178335-7,2	384,9	45,5	0,12
chr3	191098392	191098710	CCDC50:NM_178335-8;CCDC50:NM_178335-9	468,2	50,2	0,11
chr3	191100507	191100672	CCDC50:NM_178335-10	344,4	51,5	0,15
chr3	191107202	191107448	CCDC50:NM_178335-11	423,0	43,9	0,10
chr3	191109447	191110043	CCDC50:NM_178335-12,1	507,3	53,5	0,11
chr3	191110047	191110528	CCDC50:NM_178335-12,2	418,4	49,2	0,12
chr3	191110812	191111025	CCDC50:NM_178335-12,3	424,3	37,5	0,09
chr3	191111047	191111724	CCDC50:NM_178335-12,4	472,5	32,5	0,07
chr3	191111727	191111992	CCDC50:NM_178335-12,5	441,7	50,8	0,12
chr3	191112032	191112270	CCDC50:NM_178335-12,6	442,5	35,0	0,08
chr3	191112272	191113690	CCDC50:NM_178335-12,7	467,1	48,1	0,10
chr3	191113692	191114670	CCDC50:NM_178335-12,8	494,5	27,1	0,05
chr3	191114737	191116242	CCDC50:NM_178335-12,9	469,6	46,5	0,10
chr3	191116302	191116543	CCDC50:NM_178335-12,10	434,1	51,7	0,12
chr4	619280	619965	PDE6B:NM_000283-1	475,4	61,1	0,13
chr4	628385	628710	PDE6B:NM_000283-2	447,0	108,9	0,24
chr4	629590	629839	PDE6B:NM_000283-3	495,2	101,2	0,20
chr4	646890	647174	PDE6B:NM_001145292-1	347,6	62,1	0,18
chr4	647570	648027	PDE6B:NM_000283-4;PDE6B:NM_000283-5	463,9	63,6	0,14
chr4	648550	648749	PDE6B:NM_000283-6	350,5	45,0	0,13
chr4	649645	649863	PDE6B:NM_000283-7	396,7	79,0	0,20
chr4	649950	650164	PDE6B:NM_000283-8	495,7	33,9	0,07
chr4	650580	650894	PDE6B:NM_000283-9	441,8	106,1	0,24
chr4	651065	651342	PDE6B:NM_000283-10	404,4	102,3	0,25
chr4	652670	652871	PDE6B:NM_000283-11	419,7	56,2	0,13
chr4	654185	654470	PDE6B:NM_000283-12	433,5	75,8	0,17
chr4	655840	656097	PDE6B:NM_000283-13	478,8	93,9	0,20
chr4	656220	656475	PDE6B:NM_000283-14	437,2	70,3	0,16
chr4	656815	657056	PDE6B:NM_000283-15	465,2	80,9	0,17
chr4	657485	657716	PDE6B:NM_000283-16	448,3	88,9	0,20
chr4	657820	658072	PDE6B:NM_000283-17	443,8	95,4	0,21
chr4	658595	658801	PDE6B:NM_000283-18	426,6	74,1	0,17
chr4	658960	659176	PDE6B:NM_000283-19	365,3	88,7	0,24
chr4	660245	660353	PDE6B:NM_000283-20,1	402,5	61,9	0,15
chr4	660365	660472	PDE6B:NM_000283-20,2	377,4	57,5	0,15
chr4	661565	661747	PDE6B:NM_000283-21,1	462,1	26,9	0,06
chr4	661770	661880	PDE6B:NM_000283-21,2	333,9	48,6	0,15
chr4	663750	664033	PDE6B:NM_000283-22,1	443,0	66,9	0,15
chr4	664320	664777	PDE6B:NM_000283-22,2	498,6	48,8	0,10
chr4	6271496	6271822	WFS1:NM_006005-1	319,2	115,5	0,36
chr4	6279096	6279481	WFS1:NM_006005-2	423,3	97,9	0,23
chr4	6288746	6288990	WFS1:NM_006005-3	423,0	85,1	0,20
chr4	6290636	6290931	WFS1:NM_006005-4	415,5	75,4	0,18
chr4	6292851	6293169	WFS1:NM_006005-5	465,5	49,0	0,11
chr4	6293561	6293816	WFS1:NM_006005-6	395,9	69,6	0,18
chr4	6296696	6297006	WFS1:NM_006005-7	454,7	71,5	0,16
chr4	6302306	6304546	WFS1:NM_006005-8,1	503,2	65,1	0,13
chr4	6304556	6305077	WFS1:NM_006005-8,2	452,8	53,7	0,12
chr4	15969771	15970747	PROM1:NM_006017-27,1	502,2	38,4	0,08
chr4	15970761	15971075	PROM1:NM_006017-27,2	450,3	76,0	0,17
chr4	15972586	15972708	PROM1:NM_006017-26,1	380,4	32,1	0,08
chr4	15972716	15972788	PROM1:NM_006017-26,2	260,3	33,2	0,13
chr4	15980941	15981157	PROM1:NM_006017-25	401,3	34,9	0,09
chr4	15981421	15981555	PROM1:NM_006017-24	425,5	39,0	0,09
chr4	15981971	15982167	PROM1:NM_006017-23,1	432,7	52,9	0,12
chr4	15982171	15982235	PROM1:NM_006017-23,2	297,6	61,8	0,21
chr4	15985836	15986051	PROM1:NM_006017-22	428,8	65,1	0,15
chr4	15987306	15987746	PROM1:NM_006017-20;PROM1:NM_006017-21	438,6	71,5	0,16
chr4	15989201	15989430	PROM1:NM_006017-19	410,3	37,9	0,09
chr4	15989786	15989965	PROM1:NM_006017,2-PE18	533,2	62,1	0,12
chr4	15991276	15991446	PROM1:NM_006017-18,1	495,1	40,7	0,08
chr4	15991451	15991522	PROM1:NM_006017-18,2	389,3	50,9	0,13
chr4	15992766	15992984	PROM1:NM_006017-17	441,1	50,5	0,11
chr4	15993796	15994071	PROM1:NM_006017-16	456,4	63,1	0,14
chr4	15995551	15995771	PROM1:NM_006017-15	471,7	62,0	0,13
chr4	15999926	16000171	PROM1:NM_006017-14	403,7	29,5	0,07
chr4	16002036	16002328	PROM1:NM_006017-13	458,6	59,0	0,13
chr4	16008081	16008405	PROM1:NM_006017-12	443,5	76,8	0,17
chr4	16010501	16010816	PROM1:NM_006017-11	470,5	65,1	0,14
chr4	16014826	16014968	PROM1:NM_006017-10,1	455,8	34,8	0,08
chr4	16014976	16015050	PROM1:NM_006017-10,2	311,6	44,1	0,14
chr4	16017706	16017914	PROM1:NM_006017-9	398,7	66,8	0,17
chr4	16019861	16020251	PROM1:NM_006017-8	447,1	74,7	0,17
chr4	16024866	16025125	PROM1:NM_006017-7	455,6	35,3	0,08
chr4	16025876	16026049	PROM1:NM_006017-6	405,4	37,8	0,09
chr4	16026731	16027021	PROM1:NM_006017-5	439,6	59,8	0,14
chr4	16034856	16035204	PROM1:NM_006017-4	410,7	58,4	0,14
chr4	16037281	16037467	PROM1:NM_006017-3	397,7	50,2	0,13
chr4	16040491	16040707	PROM1:NM_006017-2	350,0	70,6	0,20
chr4	16077236	16077836	PROM1:NM_006017-1	437,8	50,3	0,11
chr4	16085206	16085737	PROM1:NM_001145847-1;PROM1:NM_001145848-1	417,2	53,4	0,13
chr4	42895200	42895736	GRXCR1:NM_001080476-1	479,5	55,6	0,12
chr4	42964835	42965222	GRXCR1:NM_001080476-2	435,0	49,3	0,11
chr4	43022295	43022503	GRXCR1:NM_001080476-3	396,2	61,9	0,16
chr4	43032300	43032614	GRXCR1:NM_001080476-4,1	500,9	42,6	0,09
chr4	43032630	43032766	GRXCR1:NM_001080476-4,2	377,1	55,6	0,15
chr4	47937915	47938020	CNGA1:NM_000087-11,1	348,7	41,2	0,12
chr4	47938035	47939925	CNGA1:NM_000087-11,2	475,7	43,1	0,09
chr4	47942700	47942959	CNGA1:NM_000087-10	407,8	80,1	0,20
chr4	47944045	47944250	CNGA1:NM_000087-9	380,2	55,8	0,15
chr4	47945125	47945221	CNGA1:NM_000087-8	405,4	23,3	0,06
chr4	47945255	47945394	CNGA1:NM_000087-7;CNGA1:NM_000087-8	426,1	24,9	0,06
chr4	47945415	47945486	CNGA1:NM_000087-7	225,6	43,2	0,19
chr4	47951770	47951985	CNGA1:NM_000087-6	401,0	53,5	0,13
chr4	47953295	47953570	CNGA1:NM_000087-5	440,5	44,2	0,10
chr4	47954525	47954765	CNGA1:NM_000087-4	386,1	62,8	0,16
chr4	47972830	47972896	CNGA1:NM_001142564-2	312,9	40,2	0,13
chr4	47983335	47983668	CNGA1:NM_000087-3;CNGA1:NM_001142564-1	479,9	42,0	0,09
chr4	48012815	48012897	CNGA1:NM_000087-2	30,7	4,3	0,14
chr4	48014825	48014959	CNGA1:NM_000087-1,1	179,4	66,5	0,37
chr4	48014975	48015040	CNGA1:NM_000087-1,2	301,8	16,8	0,06
chr4	88529600	88529856	DSPP:NM_014208-1	473,6	50,6	0,11
chr4	88531950	88532193	DSPP:NM_014208-2	331,7	78,4	0,24
chr4	88533185	88534553	DSPP:NM_014208-3;DSPP:NM_014208-4	477,4	53,1	0,11
chr4	88534865	88535556	DSPP:NM_014208-5,1	455,9	106,4	0,23
chr4	88535560	88535829	DSPP:NM_014208-5,2	262,4	47,1	0,18
chr4	88535840	88536030	DSPP:NM_014208-5,3	187,2	44,8	0,24
chr4	88536115	88536438	DSPP:NM_014208-5,4	210,5	34,3	0,16
chr4	88536445	88536626	DSPP:NM_014208-5,5	161,8	12,9	0,08
chr4	88536695	88536795	DSPP:NM_014208-5,6	171,5	3,5	0,02
chr4	88537275	88537455	DSPP:NM_014208-5,7	232,9	24,8	0,11
chr4	88537545	88538120	DSPP:NM_014208-5,8	431,3	43,9	0,10
chr4	155661916	155662139	LRAT:NM_001301645-1	461,5	65,7	0,14
chr4	155665051	155666100	LRAT:NM_004744-1;LRAT:NM_004744-2	500,1	92,5	0,18
chr4	155670051	155672612	LRAT:NM_004744-3,1	449,9	46,0	0,10
chr4	155672921	155673725	LRAT:NM_004744-3,2	462,3	56,7	0,12
chr4	155673736	155674318	LRAT:NM_004744-3,3	459,1	64,7	0,14
chr5	68710858	68711061	MARVELD2:NM_001038603-1	214,1	34,9	0,16
chr5	68715123	68716383	MARVELD2:NM_001038603-2	484,9	37,0	0,08
chr5	68720368	68720545	MARVELD2:NM_001038603-3	397,1	47,0	0,12
chr5	68728278	68728566	MARVELD2:NM_001038603-4	438,0	39,8	0,09
chr5	68728673	68728988	MARVELD2:NM_001038603-5	414,0	87,6	0,21
chr5	68736193	68736407	MARVELD2:NM_001038603-6	375,3	56,2	0,15
chr5	68737278	68737499	MARVELD2:NM_001038603-7,1	374,8	57,0	0,15
chr5	68737748	68737954	MARVELD2:NM_001038603-7,2	465,6	64,5	0,14
chr5	89854545	89854830	GPR98:NM_032119-1	291,0	95,4	0,33
chr5	89910570	89910643	GPR98:NM_032119-2,1	213,4	45,9	0,22
chr5	89910645	89910913	GPR98:NM_032119-2,2	421,0	68,0	0,16
chr5	89913545	89913851	GPR98:NM_032119-3	380,7	71,7	0,19
chr5	89914875	89915048	GPR98:NM_032119-4	382,2	56,7	0,15
chr5	89918335	89918541	GPR98:NM_032119-5	476,4	78,7	0,17
chr5	89920865	89921151	GPR98:NM_032119-6	428,9	66,8	0,16
chr5	89922945	89923671	GPR98:NM_032119-7	446,7	84,9	0,19
chr5	89924295	89924718	GPR98:NM_032119-8	480,4	64,1	0,13
chr5	89924945	89925434	GPR98:NM_032119-9	456,7	55,3	0,12
chr5	89930875	89931192	GPR98:NM_032119-10	395,4	65,2	0,16
chr5	89933460	89933815	GPR98:NM_032119-11	423,4	49,8	0,12
chr5	89938375	89938913	GPR98:NM_032119-12;GPR98:NM_032119-13	446,1	48,7	0,11
chr5	89939545	89939855	GPR98:NM_032119-14	371,0	62,8	0,17
chr5	89940450	89940766	GPR98:NM_032119-15	413,3	72,4	0,18
chr5	89941710	89941950	GPR98:NM_032119-16	386,3	59,4	0,15
chr5	89943230	89943671	GPR98:NM_032119-17	425,5	76,1	0,18
chr5	89947345	89947621	GPR98:NM_032119-18	405,3	62,3	0,15
chr5	89948080	89948466	GPR98:NM_032119-19	419,9	70,6	0,17
chr5	89948955	89949825	GPR98:NM_032119-20	461,8	55,2	0,12
chr5	89953640	89954164	GPR98:NM_032119-21	463,6	66,9	0,14
chr5	89968290	89968593	GPR98:NM_032119-22	415,7	54,8	0,13
chr5	89969790	89970108	GPR98:NM_032119-23	422,5	60,7	0,14
chr5	89970980	89971327	GPR98:NM_032119-24	472,3	50,5	0,11
chr5	89971825	89972098	GPR98:NM_032119-25	375,0	45,8	0,12
chr5	89975295	89975526	GPR98:NM_032119-26	392,8	53,8	0,14
chr5	89977100	89977345	GPR98:NM_032119-27	435,9	66,4	0,15
chr5	89979320	89980022	GPR98:NM_032119-28	473,6	75,0	0,16
chr5	89981515	89981880	GPR98:NM_032119-29	425,7	56,3	0,13
chr5	89985595	89985962	GPR98:NM_032119-30	437,6	51,5	0,12
chr5	89986540	89986936	GPR98:NM_032119-31	451,6	73,4	0,16
chr5	89988350	89988663	GPR98:NM_032119-32	410,0	69,1	0,17
chr5	89989625	89990575	GPR98:NM_032119-33	480,8	44,3	0,09
chr5	89992675	89993026	GPR98:NM_032119-34	415,3	49,6	0,12
chr5	89999400	89999695	GPR98:NM_032119-35	411,6	33,0	0,08
chr5	90000130	90000315	GPR98:NM_032119-36	395,7	59,0	0,15
chr5	90001140	90001465	GPR98:NM_032119-37	447,9	44,6	0,10
chr5	90001975	90002216	GPR98:NM_032119-38	413,5	93,0	0,22
chr5	90004560	90004816	GPR98:NM_032119-39	425,2	63,0	0,15
chr5	90006740	90006943	GPR98:NM_032119-40	388,1	77,4	0,20
chr5	90006975	90007224	GPR98:NM_032119-41	397,0	71,6	0,18
chr5	90008030	90008305	GPR98:NM_032119-42	400,4	64,5	0,16
chr5	90012200	90012628	GPR98:NM_032119-43	462,3	87,0	0,19
chr5	90015780	90016097	GPR98:NM_032119-44	424,4	51,8	0,12
chr5	90016680	90016950	GPR98:NM_032119-45	377,2	80,9	0,21
chr5	90020565	90021094	GPR98:NM_032119-46;GPR98:NM_032119-47	415,9	46,6	0,11
chr5	90021290	90021501	GPR98:NM_032119-48	462,8	53,0	0,11
chr5	90024415	90024840	GPR98:NM_032119-49	432,8	87,8	0,20
chr5	90025385	90025659	GPR98:NM_032119-50	425,4	65,5	0,15
chr5	90040780	90041171	GPR98:NM_032119-51	471,4	48,7	0,10
chr5	90041335	90041683	GPR98:NM_032119-52	439,9	66,8	0,15
chr5	90046285	90046576	GPR98:NM_032119-53	410,7	39,5	0,10
chr5	90049320	90049730	GPR98:NM_032119-54	419,2	85,3	0,20
chr5	90050720	90050939	GPR98:NM_032119-55,1	430,6	47,7	0,11
chr5	90050945	90051080	GPR98:NM_032119-55,2	373,5	25,8	0,07
chr5	90052230	90052510	GPR98:NM_032119-56	456,1	71,5	0,16
chr5	90052715	90053046	GPR98:NM_032119-57	425,1	71,3	0,17
chr5	90055215	90055488	GPR98:NM_032119-58	431,4	65,9	0,15
chr5	90059095	90059335	GPR98:NM_032119-59	453,7	65,7	0,14
chr5	90069930	90070161	GPR98:NM_032119-60	420,0	76,4	0,18
chr5	90072190	90072473	GPR98:NM_032119-61	413,7	62,9	0,15
chr5	90073650	90073932	GPR98:NM_032119-62	404,7	59,7	0,15
chr5	90074165	90074270	GPR98:NM_032119-63,1	342,3	28,9	0,08
chr5	90074300	90074471	GPR98:NM_032119-63,2	443,3	60,2	0,14
chr5	90074600	90074945	GPR98:NM_032119-64	443,0	71,3	0,16
chr5	90077220	90077454	GPR98:NM_032119-65	343,9	38,7	0,11
chr5	90078870	90079228	GPR98:NM_032119-66	439,2	56,8	0,13
chr5	90079580	90079958	GPR98:NM_032119-67	438,2	50,3	0,11
chr5	90083805	90084188	GPR98:NM_032119-68	459,9	55,9	0,12
chr5	90085435	90085750	GPR98:NM_032119-69	418,1	58,1	0,14
chr5	90086605	90086674	GPR98:NM_032119-70,1	342,5	49,7	0,15
chr5	90086680	90087235	GPR98:NM_032119-70,2	472,4	43,2	0,09
chr5	90098485	90098765	GPR98:NM_032119-71	469,8	77,8	0,17
chr5	90101040	90101367	GPR98:NM_032119-72	413,5	39,4	0,10
chr5	90103335	90103620	GPR98:NM_032119-73	478,8	54,4	0,11
chr5	90106020	90107241	GPR98:NM_032119-74	457,3	62,8	0,14
chr5	90111355	90111539	GPR98:NM_032119-75,1	421,7	52,0	0,12
chr5	90111565	90111641	GPR98:NM_032119-75,2	376,3	36,2	0,10
chr5	90119170	90119476	GPR98:NM_032119-76	422,1	80,4	0,19
chr5	90124735	90125091	GPR98:NM_032119-77	386,2	65,9	0,17
chr5	90136315	90136873	GPR98:NM_032119-78	426,5	65,0	0,15
chr5	90144410	90144726	GPR98:NM_032119-79	411,5	87,4	0,21
chr5	90149030	90149418	GPR98:NM_032119-80	477,6	62,6	0,13
chr5	90149795	90150028	GPR98:NM_032119-81,1	437,8	56,8	0,13
chr5	90150030	90150097	GPR98:NM_032119-81,2	381,4	16,3	0,04
chr5	90151485	90151791	GPR98:NM_032119-82	430,8	61,6	0,14
chr5	90159500	90159740	GPR98:NM_032119-83	436,5	47,0	0,11
chr5	90261175	90261421	GPR98:NM_032119-84	365,0	54,3	0,15
chr5	90281080	90281403	GPR98:NM_032119-85	436,4	32,4	0,07
chr5	90368185	90368493	GPR98:NM_032119-86	449,7	68,3	0,15
chr5	90398025	90398228	GPR98:NM_032119-87	369,2	55,2	0,15
chr5	90445835	90446043	GPR98:NM_032119-88	351,6	55,4	0,16
chr5	90448955	90449276	GPR98:NM_032119-89	466,0	70,4	0,15
chr5	90459515	90460127	GPR98:NM_032119-90	443,1	63,9	0,14
chr5	140053408	140053983	HARS:NM_002109-13	515,8	74,0	0,14
chr5	140054183	140054478	HARS:NM_002109-12	453,3	35,7	0,08
chr5	140054518	140054806	HARS:NM_002109-11	528,3	41,6	0,08
chr5	140056168	140056783	HARS:NM_002109-9;HARS:NM_002109-10	522,2	35,4	0,07
chr5	140056828	140057079	HARS:NM_002109-8	457,2	29,1	0,06
chr5	140057163	140057410	HARS:NM_002109-7	477,0	44,3	0,09
chr5	140057413	140057659	HARS:NM_002109-6	427,6	26,5	0,06
chr5	140058508	140058794	HARS:NM_002109-5	448,6	46,8	0,10
chr5	140059293	140059529	HARS:NM_002109-4	477,6	68,1	0,14
chr5	140062603	140062890	HARS:NM_002109-3	496,2	62,0	0,12
chr5	140070363	140070619	HARS:NM_002109-2	476,7	50,6	0,11
chr5	140070723	140071396	HARS:NM_002109-1	518,2	75,1	0,14
chr5	140894513	140894691	DIAPH1:NM_005219-28,1	470,1	30,5	0,06
chr5	140894713	140895475	DIAPH1:NM_005219-28,2	510,0	20,1	0,04
chr5	140895493	140896654	DIAPH1:NM_005219-28,3	538,8	52,8	0,10
chr5	140898438	140898518	DIAPH1:NM_001314007-28,1	366,8	38,5	0,10
chr5	140898533	140898646	DIAPH1:NM_001314007-28,2	430,2	35,5	0,08
chr5	140903628	140903893	DIAPH1:NM_005219-27	430,6	53,1	0,12
chr5	140905533	140906110	DIAPH1:NM_005219-25;DIAPH1:NM_005219-26	495,3	60,6	0,12
chr5	140907058	140907271	DIAPH1:NM_005219-24	375,5	95,8	0,26
chr5	140907938	140908585	DIAPH1:NM_005219-22;DIAPH1:NM_005219-23	476,2	38,6	0,08
chr5	140908668	140908916	DIAPH1:NM_005219-21	438,6	23,9	0,05
chr5	140909093	140909349	DIAPH1:NM_005219-20	464,7	64,9	0,14
chr5	140913818	140914088	DIAPH1:NM_005219-19	441,0	36,2	0,08
chr5	140950923	140951091	DIAPH:NoRefSeq	460,2	52,0	0,11
chr5	140951413	140951687	DIAPH1:NM_005219-17	476,9	48,6	0,10
chr5	140953018	140953569	DIAPH1:NM_005219-16,1	202,1	127,1	0,63
chr5	140953588	140953858	DIAPH1:NM_005219-16,2	394,2	112,8	0,29
chr5	140954453	140954780	DIAPH1:NM_005219-15	493,2	67,2	0,14
chr5	140955718	140955934	DIAPH1:NM_005219-14	425,3	66,9	0,16
chr5	140956238	140956522	DIAPH1:NM_005219-13	446,1	88,2	0,20
chr5	140956968	140957245	DIAPH1:NM_005219-12	466,7	70,0	0,15
chr5	140957708	140957988	DIAPH1:NM_005219-11	473,2	44,2	0,09
chr5	140957998	140958253	DIAPH1:NM_005219-10	468,8	42,3	0,09
chr5	140958573	140958830	DIAPH1:NM_005219-9	419,4	41,7	0,10
chr5	140960228	140960508	DIAPH1:NM_005219-8	420,3	95,5	0,23
chr5	140961798	140962010	DIAPH1:NM_005219-7	405,9	42,9	0,11
chr5	140962688	140962946	DIAPH1:NM_005219-6	508,7	63,7	0,13
chr5	140962978	140963255	DIAPH1:NM_005219-5	433,2	62,6	0,14
chr5	140963613	140963798	DIAPH1:NM_005219-4	447,5	45,2	0,10
chr5	140966538	140966850	DIAPH1:NM_005219-3	450,9	37,1	0,08
chr5	140967718	140967881	DIAPH1:NM_005219-2	431,0	51,9	0,12
