#Chromosome	Start	Stop	RegionID	SU5219	StdDevCoverage	StdDev/Mean
chr2	179323227	179323404	DFNB59:NM_001042702-5,2	639,8	83,3	0,13
chr2	179324992	179325208	DFNB59:NM_001042702-6	659,2	72,9	0,11
chr2	179325627	179326198	DFNB59:NM_001042702-7	662,2	88,4	0,13
chr2	182401326	182402618	CERKL:NM_001030311-14,1	689,8	57,3	0,08
chr2	182402656	182402739	CERKL:NM_001030311-14,2	336,7	26,6	0,08
chr2	182402806	182403056	CERKL:NM_001030311-14,3	652,5	83,7	0,13
chr2	182403741	182404064	CERKL:NM_001030311-13	654,3	72,8	0,11
chr2	182409346	182409603	CERKL:NM_001030311-12	650,8	106,8	0,16
chr2	182412261	182412588	CERKL:NM_001030311-11;CERKL:NM_001030311-10	603,7	64,5	0,11
chr2	182413201	182413659	CERKL:NM_001030311-9;CERKL:NM_001030311-8	639,4	74,1	0,12
chr2	182414276	182414491	CERKL:NM_001030311-7	646,2	81,0	0,13
chr2	182423221	182423497	CERKL:NM_001030311-6	622,0	76,9	0,12
chr2	182430086	182430322	CERKL:NM_001030311-5	640,4	114,3	0,18
chr2	182430711	182430852	CERKL:NM_001030311-4	564,2	73,9	0,13
chr2	182438396	182438670	CERKL:NM_001030311-3	624,6	41,9	0,07
chr2	182468491	182468830	CERKL:NM_001030311-2	640,0	56,4	0,09
chr2	182521411	182521907	CERKL:NM_001030311-1	277,6	80,9	0,29
chr2	234216235	234216753	SAG:NM_000541-1	564,9	48,6	0,09
chr2	234217730	234217971	SAG:NM_000541-2	577,3	68,4	0,12
chr2	234224650	234224850	SAG:NM_000541-3	582,8	50,1	0,09
chr2	234227315	234227531	SAG:NM_000541-4	509,3	54,6	0,11
chr2	234229220	234229530	SAG:NM_000541-5	568,2	69,0	0,12
chr2	234231520	234231719	SAG:NM_000541-6	637,1	90,7	0,14
chr2	234235685	234235905	SAG:NM_000541-7	425,9	68,6	0,16
chr2	234237040	234237320	SAG:NM_000541-8	475,8	37,9	0,08
chr2	234238055	234238309	SAG:NM_000541-9	583,1	80,1	0,14
chr2	234240205	234240427	SAG:NM_000541-10	516,9	32,5	0,06
chr2	234243525	234243818	SAG:NM_000541-11	544,1	55,5	0,10
chr2	234247250	234247462	SAG:NM_000541-12	566,6	54,1	0,10
chr2	234249020	234249208	SAG:NM_000541-13	519,9	43,0	0,08
chr2	234250835	234251058	SAG:NM_000541-14	488,8	71,1	0,15
chr2	234255005	234255147	SAG:NM_000541-15	513,3	49,2	0,10
chr2	234255370	234255772	SAG:NM_000541-16	579,3	41,9	0,07
chr3	46742746	46743129	TMIE:NM_147196-1	179,6	45,3	0,25
chr3	46747196	46747483	TMIE:NM_147196-2	443,8	49,9	0,11
chr3	46750541	46750858	TMIE:NM_147196-3	482,2	57,4	0,12
chr3	46750986	46751061	TMIE:NM_147196-4,1	507,6	28,4	0,06
chr3	46751091	46752495	TMIE:NM_147196-4,2	566,0	39,1	0,07
chr3	100941305	100942169	IMPG2:NM_016247-19,1	704,2	61,7	0,09
chr3	100942220	100942564	IMPG2:NM_016247-19,2	694,8	69,0	0,10
chr3	100942580	100942711	IMPG2:NM_016247-19,3	527,0	65,8	0,12
chr3	100942985	100944247	IMPG2:NM_016247-19,4	703,3	59,6	0,08
chr3	100944285	100944432	IMPG2:NM_016247-19,5	563,0	13,9	0,02
chr3	100944435	100945071	IMPG2:NM_016247-19,6	611,2	68,1	0,11
chr3	100945120	100945287	IMPG2:NM_016247-19,7	532,5	81,0	0,15
chr3	100945300	100945892	IMPG2:NM_016247-19,8	683,8	57,9	0,08
chr3	100947565	100947803	IMPG2:NM_016247-18	555,5	92,9	0,17
chr3	100948150	100948500	IMPG2:NM_016247-17	509,6	162,8	0,32
chr3	100949720	100950079	IMPG2:NM_016247-16	619,0	66,8	0,11
chr3	100951550	100951889	IMPG2:NM_016247-15	581,8	78,8	0,14
chr3	100961455	100961806	IMPG2:NM_016247-14	636,8	66,8	0,10
chr3	100962295	100963693	IMPG2:NM_016247-13	680,7	48,1	0,07
chr3	100964575	100965032	IMPG2:NM_016247-12	619,7	93,6	0,15
chr3	100972455	100972712	IMPG2:NM_016247-11	656,4	46,6	0,07
chr3	100976300	100976681	IMPG2:NM_016247-10	635,7	67,1	0,11
chr3	100986280	100986381	IMPG2:NM_016247-9,1	598,0	33,9	0,06
chr3	100986390	100986466	IMPG2:NM_016247-9,2	564,9	43,3	0,08
chr3	100988280	100988448	IMPG2:NM_016247-8	703,2	81,9	0,12
chr3	100992340	100992410	IMPG2:NM_016247-7,1	520,2	39,3	0,08
chr3	100992415	100992622	IMPG2:NM_016247-7,2	668,9	53,4	0,08
chr3	100994435	100994676	IMPG2:NM_016247-6	645,8	80,3	0,12
chr3	100995465	100995639	IMPG2:NM_016247-5	614,6	53,8	0,09
chr3	101010250	101010413	IMPG2:NM_016247-4	650,6	57,9	0,09
chr3	101022915	101023232	IMPG2:NM_016247-3	630,4	45,5	0,07
chr3	101038355	101038735	IMPG2:NM_016247-2	634,9	68,4	0,11
chr3	101039050	101039483	IMPG2:NM_016247-1	661,3	80,7	0,12
chr3	121706090	121706749	ILDR1:NM_001199799-8,1	645,4	67,7	0,10
chr3	121707030	121707282	ILDR1:NM_001199799-8,2	504,2	91,6	0,18
chr3	121711915	121712909	ILDR1:NM_001199799-7	543,3	62,3	0,11
chr3	121712955	121713237	ILDR1:NM_001199799-6	571,8	35,0	0,06
chr3	121720070	121720387	ILDR1:NM_001199799-5	448,5	51,5	0,11
chr3	121720520	121720797	ILDR1:NM_001199799-4	570,3	67,5	0,12
chr3	121724015	121724324	ILDR1:NM_001199799-3	437,6	89,3	0,20
chr3	121725755	121726080	ILDR1:NM_001199799-2	598,1	55,6	0,09
chr3	121740790	121741209	ILDR1:NM_001199799-1	385,1	144,0	0,37
chr3	129247411	129248007	RHO:NM_000539-1	470,7	153,6	0,33
chr3	129249646	129249955	RHO:NM_000539-2	458,5	63,5	0,14
chr3	129251011	129251682	RHO:NM_000539-3;RHO:NM_000539-4	475,2	79,9	0,17
chr3	129252376	129252688	RHO:NM_000539-5,1	505,2	51,8	0,10
chr3	129252701	129252906	RHO:NM_000539-5,2	577,4	66,9	0,12
chr3	129252921	129253136	RHO:NM_000539-5,3	551,7	31,7	0,06
chr3	129253156	129253334	RHO:NM_000539-5,4	592,1	22,5	0,04
chr3	129253336	129254244	RHO:NM_000539-5,5	576,2	70,3	0,12
chr3	150643869	150644263	CLRN1:NM_052995-4,1	622,7	56,4	0,09
chr3	150644269	150645054	CLRN1:NM_052995-4,2;CLRN1:NM_001195794-4	677,3	72,8	0,11
chr3	150645229	150645399	CLRN1:NM_001195794-4,1	475,2	42,8	0,09
chr3	150645459	150646047	CLRN1:NM_001195794-4,2	646,8	98,9	0,15
chr3	150658194	150658363	CLRN1:NM_001195794-3	515,4	41,4	0,08
chr3	150659294	150659603	CLRN1:NM_052995-2	643,2	59,5	0,09
chr3	150661544	150662104	CLRN1:NM_052995-1	603,0	143,5	0,24
chr3	150663234	150663556	CLRN1:NR_046380-2	649,9	68,5	0,11
chr3	150690169	150690866	CLRN1:NM_001195794-1	643,7	53,2	0,08
chr3	191046802	191047599	CCDC50:NM_178335-1	473,3	78,1	0,17
chr3	191074802	191075004	CCDC50:NM_178335-2	630,4	99,4	0,16
chr3	191075702	191075988	CCDC50:NM_178335-3	587,4	93,0	0,16
chr3	191078817	191079018	CCDC50:NM_178335-4	595,3	75,7	0,13
chr3	191087637	191087737	CCDC50:NM_178335-5,1	605,1	30,7	0,05
chr3	191087752	191087892	CCDC50:NM_178335-5,2	652,0	25,4	0,04
chr3	191092777	191093440	CCDC50:NM_178335-6	624,1	62,4	0,10
chr3	191097867	191097932	CCDC50:NM_178335-7,1	386,9	24,7	0,06
chr3	191097942	191098142	CCDC50:NM_178335-7,2	577,7	71,1	0,12
chr3	191098392	191098710	CCDC50:NM_178335-8;CCDC50:NM_178335-9	670,4	55,8	0,08
chr3	191100507	191100672	CCDC50:NM_178335-10	566,9	65,8	0,12
chr3	191107202	191107448	CCDC50:NM_178335-11	700,3	59,6	0,09
chr3	191109447	191110043	CCDC50:NM_178335-12,1	677,9	50,0	0,07
chr3	191110047	191110528	CCDC50:NM_178335-12,2	677,1	81,5	0,12
chr3	191110812	191111025	CCDC50:NM_178335-12,3	669,9	32,0	0,05
chr3	191111047	191111724	CCDC50:NM_178335-12,4	729,2	36,3	0,05
chr3	191111727	191111992	CCDC50:NM_178335-12,5	733,3	57,5	0,08
chr3	191112032	191112270	CCDC50:NM_178335-12,6	712,9	50,7	0,07
chr3	191112272	191113690	CCDC50:NM_178335-12,7	708,3	55,4	0,08
chr3	191113692	191114670	CCDC50:NM_178335-12,8	692,4	28,1	0,04
chr3	191114737	191116242	CCDC50:NM_178335-12,9	686,9	45,2	0,07
chr3	191116302	191116543	CCDC50:NM_178335-12,10	654,3	77,2	0,12
chr4	619280	619965	PDE6B:NM_000283-1	504,7	54,1	0,11
chr4	628385	628710	PDE6B:NM_000283-2	416,1	97,2	0,23
chr4	629590	629839	PDE6B:NM_000283-3	509,1	91,6	0,18
chr4	646890	647174	PDE6B:NM_001145292-1	340,5	56,2	0,17
chr4	647570	648027	PDE6B:NM_000283-4;PDE6B:NM_000283-5	414,5	61,4	0,15
chr4	648550	648749	PDE6B:NM_000283-6	373,1	36,8	0,10
chr4	649645	649863	PDE6B:NM_000283-7	359,7	65,9	0,18
chr4	649950	650164	PDE6B:NM_000283-8	572,5	52,2	0,09
chr4	650580	650894	PDE6B:NM_000283-9	438,1	102,9	0,23
chr4	651065	651342	PDE6B:NM_000283-10	422,0	113,2	0,27
chr4	652670	652871	PDE6B:NM_000283-11	404,7	50,4	0,12
chr4	654185	654470	PDE6B:NM_000283-12	455,3	83,3	0,18
chr4	655840	656097	PDE6B:NM_000283-13	467,7	88,9	0,19
chr4	656220	656475	PDE6B:NM_000283-14	447,1	67,3	0,15
chr4	656815	657056	PDE6B:NM_000283-15	469,6	75,9	0,16
chr4	657485	657716	PDE6B:NM_000283-16	406,4	69,7	0,17
chr4	657820	658072	PDE6B:NM_000283-17	406,5	73,6	0,18
chr4	658595	658801	PDE6B:NM_000283-18	462,5	71,2	0,15
chr4	658960	659176	PDE6B:NM_000283-19	355,3	68,7	0,19
chr4	660245	660353	PDE6B:NM_000283-20,1	384,9	64,8	0,17
chr4	660365	660472	PDE6B:NM_000283-20,2	400,7	54,4	0,14
chr4	661565	661747	PDE6B:NM_000283-21,1	497,2	29,4	0,06
chr4	661770	661880	PDE6B:NM_000283-21,2	370,0	53,4	0,14
chr4	663750	664033	PDE6B:NM_000283-22,1	506,3	90,7	0,18
chr4	664320	664777	PDE6B:NM_000283-22,2	538,7	77,9	0,14
chr4	6271496	6271822	WFS1:NM_006005-1	242,9	67,0	0,28
chr4	6279096	6279481	WFS1:NM_006005-2	442,0	76,9	0,17
chr4	6288746	6288990	WFS1:NM_006005-3	461,4	89,1	0,19
chr4	6290636	6290931	WFS1:NM_006005-4	388,6	66,7	0,17
chr4	6292851	6293169	WFS1:NM_006005-5	486,9	52,4	0,11
chr4	6293561	6293816	WFS1:NM_006005-6	437,6	52,0	0,12
chr4	6296696	6297006	WFS1:NM_006005-7	467,0	78,3	0,17
chr4	6302306	6304546	WFS1:NM_006005-8,1	529,1	65,6	0,12
chr4	6304556	6305077	WFS1:NM_006005-8,2	573,5	62,9	0,11
chr4	15969771	15970747	PROM1:NM_006017-27,1	701,8	44,5	0,06
chr4	15970761	15971075	PROM1:NM_006017-27,2	617,4	45,9	0,07
chr4	15972586	15972708	PROM1:NM_006017-26,1	502,1	62,9	0,13
chr4	15972716	15972788	PROM1:NM_006017-26,2	434,7	51,4	0,12
chr4	15980941	15981157	PROM1:NM_006017-25	557,7	38,4	0,07
chr4	15981421	15981555	PROM1:NM_006017-24	562,4	52,9	0,09
chr4	15981971	15982167	PROM1:NM_006017-23,1	588,8	55,1	0,09
chr4	15982171	15982235	PROM1:NM_006017-23,2	471,8	120,3	0,25
chr4	15985836	15986051	PROM1:NM_006017-22	616,5	61,9	0,10
chr4	15987306	15987746	PROM1:NM_006017-20;PROM1:NM_006017-21	649,3	100,2	0,15
chr4	15989201	15989430	PROM1:NM_006017-19	545,6	52,6	0,10
chr4	15989786	15989965	PROM1:NM_006017,2-PE18	601,2	69,0	0,11
chr4	15991276	15991446	PROM1:NM_006017-18,1	602,2	34,1	0,06
chr4	15991451	15991522	PROM1:NM_006017-18,2	493,1	53,3	0,11
chr4	15992766	15992984	PROM1:NM_006017-17	579,9	29,7	0,05
chr4	15993796	15994071	PROM1:NM_006017-16	649,0	74,3	0,11
chr4	15995551	15995771	PROM1:NM_006017-15	564,6	66,6	0,12
chr4	15999926	16000171	PROM1:NM_006017-14	616,0	61,7	0,10
chr4	16002036	16002328	PROM1:NM_006017-13	595,8	72,7	0,12
chr4	16008081	16008405	PROM1:NM_006017-12	476,5	43,5	0,09
chr4	16010501	16010816	PROM1:NM_006017-11	660,0	84,3	0,13
chr4	16014826	16014968	PROM1:NM_006017-10,1	648,0	29,9	0,05
chr4	16014976	16015050	PROM1:NM_006017-10,2	513,3	32,7	0,06
chr4	16017706	16017914	PROM1:NM_006017-9	646,6	92,6	0,14
chr4	16019861	16020251	PROM1:NM_006017-8	536,5	87,8	0,16
chr4	16024866	16025125	PROM1:NM_006017-7	578,9	46,6	0,08
chr4	16025876	16026049	PROM1:NM_006017-6	575,0	51,2	0,09
chr4	16026731	16027021	PROM1:NM_006017-5	588,4	61,4	0,10
chr4	16034856	16035204	PROM1:NM_006017-4	586,9	109,6	0,19
chr4	16037281	16037467	PROM1:NM_006017-3	547,1	61,7	0,11
chr4	16040491	16040707	PROM1:NM_006017-2	571,7	101,6	0,18
chr4	16077236	16077836	PROM1:NM_006017-1	570,1	79,2	0,14
chr4	16085206	16085737	PROM1:NM_001145847-1;PROM1:NM_001145848-1	458,2	54,9	0,12
chr4	42895200	42895736	GRXCR1:NM_001080476-1	632,6	64,6	0,10
chr4	42964835	42965222	GRXCR1:NM_001080476-2	641,4	59,3	0,09
chr4	43022295	43022503	GRXCR1:NM_001080476-3	621,6	79,7	0,13
chr4	43032300	43032614	GRXCR1:NM_001080476-4,1	692,3	63,3	0,09
chr4	43032630	43032766	GRXCR1:NM_001080476-4,2	578,6	114,7	0,20
chr4	47937915	47938020	CNGA1:NM_000087-11,1	631,7	49,2	0,08
chr4	47938035	47939925	CNGA1:NM_000087-11,2	701,2	44,7	0,06
chr4	47942700	47942959	CNGA1:NM_000087-10	637,9	105,7	0,17
chr4	47944045	47944250	CNGA1:NM_000087-9	621,5	93,5	0,15
chr4	47945125	47945221	CNGA1:NM_000087-8	711,1	37,2	0,05
chr4	47945255	47945394	CNGA1:NM_000087-7;CNGA1:NM_000087-8	658,5	22,5	0,03
chr4	47945415	47945486	CNGA1:NM_000087-7	388,3	61,5	0,16
chr4	47951770	47951985	CNGA1:NM_000087-6	575,5	56,1	0,10
chr4	47953295	47953570	CNGA1:NM_000087-5	652,6	80,6	0,12
chr4	47954525	47954765	CNGA1:NM_000087-4	661,9	81,2	0,12
chr4	47972830	47972896	CNGA1:NM_001142564-2	469,4	60,1	0,13
chr4	47983335	47983668	CNGA1:NM_000087-3;CNGA1:NM_001142564-1	636,2	37,0	0,06
chr4	48012815	48012897	CNGA1:NM_000087-2	35,4	2,7	0,08
chr4	48014825	48014959	CNGA1:NM_000087-1,1	282,0	67,9	0,24
chr4	48014975	48015040	CNGA1:NM_000087-1,2	409,5	19,7	0,05
chr4	88529600	88529856	DSPP:NM_014208-1	582,8	47,3	0,08
chr4	88531950	88532193	DSPP:NM_014208-2	467,8	138,6	0,30
chr4	88533185	88534553	DSPP:NM_014208-3;DSPP:NM_014208-4	666,0	56,6	0,08
chr4	88534865	88535556	DSPP:NM_014208-5,1	606,7	115,9	0,19
chr4	88535560	88535829	DSPP:NM_014208-5,2	331,8	40,0	0,12
chr4	88535840	88536030	DSPP:NM_014208-5,3	240,2	15,6	0,06
chr4	88536115	88536438	DSPP:NM_014208-5,4	251,5	39,5	0,16
chr4	88536445	88536626	DSPP:NM_014208-5,5	223,5	26,5	0,12
chr4	88536695	88536795	DSPP:NM_014208-5,6	176,0	8,7	0,05
chr4	88537275	88537455	DSPP:NM_014208-5,7	226,0	16,3	0,07
chr4	88537545	88538120	DSPP:NM_014208-5,8	621,0	105,9	0,17
chr4	155661916	155662139	LRAT:NM_001301645-1	580,0	82,1	0,14
chr4	155665051	155666100	LRAT:NM_004744-1;LRAT:NM_004744-2	572,9	103,7	0,18
chr4	155670051	155672612	LRAT:NM_004744-3,1	683,9	56,4	0,08
chr4	155672921	155673725	LRAT:NM_004744-3,2	680,8	92,2	0,14
chr4	155673736	155674318	LRAT:NM_004744-3,3	734,9	65,8	0,09
chr5	68710858	68711061	MARVELD2:NM_001038603-1	248,2	33,9	0,14
chr5	68715123	68716383	MARVELD2:NM_001038603-2	608,5	46,2	0,08
chr5	68720368	68720545	MARVELD2:NM_001038603-3	584,8	44,4	0,08
chr5	68728278	68728566	MARVELD2:NM_001038603-4	638,1	69,2	0,11
chr5	68728673	68728988	MARVELD2:NM_001038603-5	528,3	88,6	0,17
chr5	68736193	68736407	MARVELD2:NM_001038603-6	594,3	85,9	0,14
chr5	68737278	68737499	MARVELD2:NM_001038603-7,1	644,7	80,7	0,13
chr5	68737748	68737954	MARVELD2:NM_001038603-7,2	622,9	89,1	0,14
chr5	89854545	89854830	GPR98:NM_032119-1	349,5	119,5	0,34
chr5	89910570	89910643	GPR98:NM_032119-2,1	383,0	67,7	0,18
chr5	89910645	89910913	GPR98:NM_032119-2,2	649,5	72,3	0,11
chr5	89913545	89913851	GPR98:NM_032119-3	575,8	82,3	0,14
chr5	89914875	89915048	GPR98:NM_032119-4	627,1	94,4	0,15
chr5	89918335	89918541	GPR98:NM_032119-5	607,7	93,5	0,15
chr5	89920865	89921151	GPR98:NM_032119-6	587,1	71,8	0,12
chr5	89922945	89923671	GPR98:NM_032119-7	657,3	130,1	0,20
chr5	89924295	89924718	GPR98:NM_032119-8	649,4	54,3	0,08
chr5	89924945	89925434	GPR98:NM_032119-9	665,9	63,1	0,09
chr5	89930875	89931192	GPR98:NM_032119-10	633,0	111,4	0,18
chr5	89933460	89933815	GPR98:NM_032119-11	653,1	74,1	0,11
chr5	89938375	89938913	GPR98:NM_032119-12;GPR98:NM_032119-13	683,0	65,5	0,10
chr5	89939545	89939855	GPR98:NM_032119-14	615,5	74,3	0,12
chr5	89940450	89940766	GPR98:NM_032119-15	671,5	81,7	0,12
chr5	89941710	89941950	GPR98:NM_032119-16	649,3	109,0	0,17
chr5	89943230	89943671	GPR98:NM_032119-17	666,6	81,9	0,12
chr5	89947345	89947621	GPR98:NM_032119-18	630,2	78,4	0,12
chr5	89948080	89948466	GPR98:NM_032119-19	633,7	72,1	0,11
chr5	89948955	89949825	GPR98:NM_032119-20	660,4	62,7	0,09
chr5	89953640	89954164	GPR98:NM_032119-21	683,9	52,2	0,08
chr5	89968290	89968593	GPR98:NM_032119-22	689,6	87,7	0,13
chr5	89969790	89970108	GPR98:NM_032119-23	641,9	57,7	0,09
chr5	89970980	89971327	GPR98:NM_032119-24	641,5	82,7	0,13
chr5	89971825	89972098	GPR98:NM_032119-25	657,2	72,3	0,11
chr5	89975295	89975526	GPR98:NM_032119-26	620,3	57,5	0,09
chr5	89977100	89977345	GPR98:NM_032119-27	622,0	83,9	0,13
chr5	89979320	89980022	GPR98:NM_032119-28	643,7	75,3	0,12
chr5	89981515	89981880	GPR98:NM_032119-29	609,1	50,8	0,08
chr5	89985595	89985962	GPR98:NM_032119-30	654,2	79,0	0,12
chr5	89986540	89986936	GPR98:NM_032119-31	628,8	61,8	0,10
chr5	89988350	89988663	GPR98:NM_032119-32	602,7	71,2	0,12
chr5	89989625	89990575	GPR98:NM_032119-33	665,5	40,5	0,06
chr5	89992675	89993026	GPR98:NM_032119-34	680,5	47,1	0,07
chr5	89999400	89999695	GPR98:NM_032119-35	645,5	75,9	0,12
chr5	90000130	90000315	GPR98:NM_032119-36	590,6	73,9	0,13
chr5	90001140	90001465	GPR98:NM_032119-37	645,7	66,1	0,10
chr5	90001975	90002216	GPR98:NM_032119-38	602,2	92,2	0,15
chr5	90004560	90004816	GPR98:NM_032119-39	628,8	88,8	0,14
chr5	90006740	90006943	GPR98:NM_032119-40	641,6	111,9	0,17
chr5	90006975	90007224	GPR98:NM_032119-41	628,8	89,0	0,14
chr5	90008030	90008305	GPR98:NM_032119-42	665,9	92,4	0,14
chr5	90012200	90012628	GPR98:NM_032119-43	654,2	60,8	0,09
chr5	90015780	90016097	GPR98:NM_032119-44	620,7	96,1	0,15
chr5	90016680	90016950	GPR98:NM_032119-45	546,9	101,2	0,19
chr5	90020565	90021094	GPR98:NM_032119-46;GPR98:NM_032119-47	693,9	68,7	0,10
chr5	90021290	90021501	GPR98:NM_032119-48	591,3	35,0	0,06
chr5	90024415	90024840	GPR98:NM_032119-49	643,7	120,9	0,19
chr5	90025385	90025659	GPR98:NM_032119-50	634,4	85,3	0,13
chr5	90040780	90041171	GPR98:NM_032119-51	639,5	67,2	0,11
chr5	90041335	90041683	GPR98:NM_032119-52	666,0	94,4	0,14
chr5	90046285	90046576	GPR98:NM_032119-53	686,7	53,0	0,08
chr5	90049320	90049730	GPR98:NM_032119-54	636,2	99,9	0,16
chr5	90050720	90050939	GPR98:NM_032119-55,1	627,6	57,2	0,09
chr5	90050945	90051080	GPR98:NM_032119-55,2	622,0	31,1	0,05
chr5	90052230	90052510	GPR98:NM_032119-56	679,2	71,5	0,11
chr5	90052715	90053046	GPR98:NM_032119-57	646,6	52,8	0,08
chr5	90055215	90055488	GPR98:NM_032119-58	654,7	68,4	0,10
chr5	90059095	90059335	GPR98:NM_032119-59	641,6	52,3	0,08
chr5	90069930	90070161	GPR98:NM_032119-60	639,3	84,4	0,13
chr5	90072190	90072473	GPR98:NM_032119-61	568,3	51,2	0,09
chr5	90073650	90073932	GPR98:NM_032119-62	567,6	94,5	0,17
chr5	90074165	90074270	GPR98:NM_032119-63,1	540,4	57,2	0,11
chr5	90074300	90074471	GPR98:NM_032119-63,2	643,9	54,3	0,08
chr5	90074600	90074945	GPR98:NM_032119-64	645,8	63,6	0,10
chr5	90077220	90077454	GPR98:NM_032119-65	677,5	54,7	0,08
chr5	90078870	90079228	GPR98:NM_032119-66	680,4	71,5	0,11
chr5	90079580	90079958	GPR98:NM_032119-67	624,3	62,0	0,10
chr5	90083805	90084188	GPR98:NM_032119-68	644,0	50,5	0,08
chr5	90085435	90085750	GPR98:NM_032119-69	676,7	83,9	0,12
chr5	90086605	90086674	GPR98:NM_032119-70,1	561,1	53,9	0,10
chr5	90086680	90087235	GPR98:NM_032119-70,2	609,8	39,5	0,06
chr5	90098485	90098765	GPR98:NM_032119-71	618,7	85,5	0,14
chr5	90101040	90101367	GPR98:NM_032119-72	634,4	63,0	0,10
chr5	90103335	90103620	GPR98:NM_032119-73	696,1	60,5	0,09
chr5	90106020	90107241	GPR98:NM_032119-74	646,9	76,6	0,12
chr5	90111355	90111539	GPR98:NM_032119-75,1	651,5	58,9	0,09
chr5	90111565	90111641	GPR98:NM_032119-75,2	519,3	41,6	0,08
chr5	90119170	90119476	GPR98:NM_032119-76	572,9	78,2	0,14
chr5	90124735	90125091	GPR98:NM_032119-77	625,1	91,3	0,15
chr5	90136315	90136873	GPR98:NM_032119-78	628,3	34,7	0,06
chr5	90144410	90144726	GPR98:NM_032119-79	654,8	103,1	0,16
chr5	90149030	90149418	GPR98:NM_032119-80	652,3	66,6	0,10
chr5	90149795	90150028	GPR98:NM_032119-81,1	608,5	62,6	0,10
chr5	90150030	90150097	GPR98:NM_032119-81,2	531,5	23,7	0,04
chr5	90151485	90151791	GPR98:NM_032119-82	657,1	81,3	0,12
chr5	90159500	90159740	GPR98:NM_032119-83	631,8	77,0	0,12
chr5	90261175	90261421	GPR98:NM_032119-84	536,2	77,0	0,14
chr5	90281080	90281403	GPR98:NM_032119-85	625,6	43,9	0,07
chr5	90368185	90368493	GPR98:NM_032119-86	659,6	91,5	0,14
chr5	90398025	90398228	GPR98:NM_032119-87	634,0	96,6	0,15
chr5	90445835	90446043	GPR98:NM_032119-88	491,6	77,0	0,16
chr5	90448955	90449276	GPR98:NM_032119-89	621,5	57,4	0,09
chr5	90459515	90460127	GPR98:NM_032119-90	648,6	70,7	0,11
chr5	140053408	140053983	HARS:NM_002109-13	590,4	83,7	0,14
chr5	140054183	140054478	HARS:NM_002109-12	563,3	26,1	0,05
chr5	140054518	140054806	HARS:NM_002109-11	605,0	44,6	0,07
chr5	140056168	140056783	HARS:NM_002109-9;HARS:NM_002109-10	618,7	54,7	0,09
chr5	140056828	140057079	HARS:NM_002109-8	548,9	22,6	0,04
chr5	140057163	140057410	HARS:NM_002109-7	541,5	41,3	0,08
chr5	140057413	140057659	HARS:NM_002109-6	540,9	47,2	0,09
chr5	140058508	140058794	HARS:NM_002109-5	556,2	35,4	0,06
chr5	140059293	140059529	HARS:NM_002109-4	640,1	81,8	0,13
chr5	140062603	140062890	HARS:NM_002109-3	629,7	79,0	0,13
chr5	140070363	140070619	HARS:NM_002109-2	512,6	44,9	0,09
chr5	140070723	140071396	HARS:NM_002109-1	504,4	31,1	0,06
chr5	140894513	140894691	DIAPH1:NM_005219-28,1	611,3	76,0	0,12
chr5	140894713	140895475	DIAPH1:NM_005219-28,2	665,9	44,7	0,07
chr5	140895493	140896654	DIAPH1:NM_005219-28,3	606,4	58,1	0,10
chr5	140898438	140898518	DIAPH1:NM_001314007-28,1	404,4	46,8	0,12
chr5	140898533	140898646	DIAPH1:NM_001314007-28,2	508,1	28,3	0,06
chr5	140903628	140903893	DIAPH1:NM_005219-27	521,3	58,4	0,11
chr5	140905533	140906110	DIAPH1:NM_005219-25;DIAPH1:NM_005219-26	609,0	43,9	0,07
chr5	140907058	140907271	DIAPH1:NM_005219-24	479,2	94,6	0,20
chr5	140907938	140908585	DIAPH1:NM_005219-22;DIAPH1:NM_005219-23	649,0	62,8	0,10
chr5	140908668	140908916	DIAPH1:NM_005219-21	584,0	53,5	0,09
chr5	140909093	140909349	DIAPH1:NM_005219-20	535,8	65,3	0,12
chr5	140913818	140914088	DIAPH1:NM_005219-19	657,6	52,4	0,08
chr5	140950923	140951091	DIAPH:NoRefSeq	603,7	74,2	0,12
chr5	140951413	140951687	DIAPH1:NM_005219-17	580,3	49,3	0,08
chr5	140953018	140953569	DIAPH1:NM_005219-16,1	241,3	146,3	0,61
chr5	140953588	140953858	DIAPH1:NM_005219-16,2	463,0	154,4	0,33
chr5	140954453	140954780	DIAPH1:NM_005219-15	587,4	74,3	0,13
chr5	140955718	140955934	DIAPH1:NM_005219-14	613,3	101,6	0,17
chr5	140956238	140956522	DIAPH1:NM_005219-13	554,9	83,2	0,15
chr5	140956968	140957245	DIAPH1:NM_005219-12	624,9	47,1	0,08
chr5	140957708	140957988	DIAPH1:NM_005219-11	668,6	63,0	0,09
chr5	140957998	140958253	DIAPH1:NM_005219-10	645,1	80,1	0,12
chr5	140958573	140958830	DIAPH1:NM_005219-9	591,6	52,4	0,09
chr5	140960228	140960508	DIAPH1:NM_005219-8	593,0	86,4	0,15
chr5	140961798	140962010	DIAPH1:NM_005219-7	592,4	60,2	0,10
chr5	140962688	140962946	DIAPH1:NM_005219-6	616,6	74,2	0,12
chr5	140962978	140963255	DIAPH1:NM_005219-5	643,3	61,0	0,09
chr5	140963613	140963798	DIAPH1:NM_005219-4	611,4	73,5	0,12
chr5	140966538	140966850	DIAPH1:NM_005219-3	647,0	55,2	0,09
chr5	140967718	140967881	DIAPH1:NM_005219-2	568,2	58,5	0,10
