#Chromosome	Start	Stop	RegionID	SU3714	StdDevCoverage	StdDev/Mean
chr2	179323227	179323404	DFNB59:NM_001042702-5,2	736,7	115,6	0,16
chr2	179324992	179325208	DFNB59:NM_001042702-6	688,9	104,0	0,15
chr2	179325627	179326198	DFNB59:NM_001042702-7	677,2	103,0	0,15
chr2	182401326	182402618	CERKL:NM_001030311-14,1	704,7	74,2	0,11
chr2	182402656	182402739	CERKL:NM_001030311-14,2	351,0	34,9	0,10
chr2	182402806	182403056	CERKL:NM_001030311-14,3	617,1	99,7	0,16
chr2	182403741	182404064	CERKL:NM_001030311-13	625,0	83,6	0,13
chr2	182409346	182409603	CERKL:NM_001030311-12	627,8	72,3	0,12
chr2	182412261	182412588	CERKL:NM_001030311-11;CERKL:NM_001030311-10	669,4	115,6	0,17
chr2	182413201	182413659	CERKL:NM_001030311-9;CERKL:NM_001030311-8	657,5	92,8	0,14
chr2	182414276	182414491	CERKL:NM_001030311-7	627,3	90,3	0,14
chr2	182423221	182423497	CERKL:NM_001030311-6	667,7	92,4	0,14
chr2	182430086	182430322	CERKL:NM_001030311-5	624,4	97,7	0,16
chr2	182430711	182430852	CERKL:NM_001030311-4	559,3	81,3	0,15
chr2	182438396	182438670	CERKL:NM_001030311-3	680,0	64,6	0,09
chr2	182468491	182468830	CERKL:NM_001030311-2	704,0	83,5	0,12
chr2	182521411	182521907	CERKL:NM_001030311-1	334,6	104,8	0,31
chr2	234216235	234216753	SAG:NM_000541-1	672,8	53,4	0,08
chr2	234217730	234217971	SAG:NM_000541-2	658,4	81,8	0,12
chr2	234224650	234224850	SAG:NM_000541-3	646,4	48,2	0,07
chr2	234227315	234227531	SAG:NM_000541-4	620,1	99,0	0,16
chr2	234229220	234229530	SAG:NM_000541-5	655,2	76,9	0,12
chr2	234231520	234231719	SAG:NM_000541-6	677,4	122,3	0,18
chr2	234235685	234235905	SAG:NM_000541-7	497,4	83,8	0,17
chr2	234237040	234237320	SAG:NM_000541-8	648,7	52,6	0,08
chr2	234238055	234238309	SAG:NM_000541-9	675,1	101,9	0,15
chr2	234240205	234240427	SAG:NM_000541-10	699,8	55,7	0,08
chr2	234243525	234243818	SAG:NM_000541-11	672,2	58,2	0,09
chr2	234247250	234247462	SAG:NM_000541-12	715,3	80,9	0,11
chr2	234249020	234249208	SAG:NM_000541-13	648,6	38,2	0,06
chr2	234250835	234251058	SAG:NM_000541-14	572,6	102,9	0,18
chr2	234255005	234255147	SAG:NM_000541-15	641,4	58,3	0,09
chr2	234255370	234255772	SAG:NM_000541-16	704,9	66,3	0,09
chr3	46742746	46743129	TMIE:NM_147196-1	251,4	93,2	0,37
chr3	46747196	46747483	TMIE:NM_147196-2	554,5	93,4	0,17
chr3	46750541	46750858	TMIE:NM_147196-3	600,1	91,7	0,15
chr3	46750986	46751061	TMIE:NM_147196-4,1	597,0	51,9	0,09
chr3	46751091	46752495	TMIE:NM_147196-4,2	688,3	52,9	0,08
chr3	100941305	100942169	IMPG2:NM_016247-19,1	742,8	62,3	0,08
chr3	100942220	100942564	IMPG2:NM_016247-19,2	769,4	76,4	0,10
chr3	100942580	100942711	IMPG2:NM_016247-19,3	638,3	86,2	0,14
chr3	100942985	100944247	IMPG2:NM_016247-19,4	722,3	74,9	0,10
chr3	100944285	100944432	IMPG2:NM_016247-19,5	628,0	64,5	0,10
chr3	100944435	100945071	IMPG2:NM_016247-19,6	681,4	94,1	0,14
chr3	100945120	100945287	IMPG2:NM_016247-19,7	554,7	107,3	0,19
chr3	100945300	100945892	IMPG2:NM_016247-19,8	715,5	44,9	0,06
chr3	100947565	100947803	IMPG2:NM_016247-18	557,1	71,3	0,13
chr3	100948150	100948500	IMPG2:NM_016247-17	596,3	198,0	0,33
chr3	100949720	100950079	IMPG2:NM_016247-16	660,7	70,4	0,11
chr3	100951550	100951889	IMPG2:NM_016247-15	651,9	108,5	0,17
chr3	100961455	100961806	IMPG2:NM_016247-14	746,2	68,9	0,09
chr3	100962295	100963693	IMPG2:NM_016247-13	756,1	56,0	0,07
chr3	100964575	100965032	IMPG2:NM_016247-12	703,7	111,8	0,16
chr3	100972455	100972712	IMPG2:NM_016247-11	637,8	66,2	0,10
chr3	100976300	100976681	IMPG2:NM_016247-10	674,4	86,0	0,13
chr3	100986280	100986381	IMPG2:NM_016247-9,1	560,8	28,1	0,05
chr3	100986390	100986466	IMPG2:NM_016247-9,2	502,2	37,6	0,07
chr3	100988280	100988448	IMPG2:NM_016247-8	700,9	88,6	0,13
chr3	100992340	100992410	IMPG2:NM_016247-7,1	604,2	60,2	0,10
chr3	100992415	100992622	IMPG2:NM_016247-7,2	662,6	85,1	0,13
chr3	100994435	100994676	IMPG2:NM_016247-6	642,3	73,5	0,11
chr3	100995465	100995639	IMPG2:NM_016247-5	656,0	61,1	0,09
chr3	101010250	101010413	IMPG2:NM_016247-4	608,2	64,8	0,11
chr3	101022915	101023232	IMPG2:NM_016247-3	649,2	51,7	0,08
chr3	101038355	101038735	IMPG2:NM_016247-2	653,3	96,5	0,15
chr3	101039050	101039483	IMPG2:NM_016247-1	684,9	114,2	0,17
chr3	121706090	121706749	ILDR1:NM_001199799-8,1	738,7	77,0	0,10
chr3	121707030	121707282	ILDR1:NM_001199799-8,2	585,1	105,5	0,18
chr3	121711915	121712909	ILDR1:NM_001199799-7	637,8	83,3	0,13
chr3	121712955	121713237	ILDR1:NM_001199799-6	686,3	49,5	0,07
chr3	121720070	121720387	ILDR1:NM_001199799-5	538,3	124,9	0,23
chr3	121720520	121720797	ILDR1:NM_001199799-4	595,6	66,8	0,11
chr3	121724015	121724324	ILDR1:NM_001199799-3	489,8	140,3	0,29
chr3	121725755	121726080	ILDR1:NM_001199799-2	663,1	101,7	0,15
chr3	121740790	121741209	ILDR1:NM_001199799-1	453,8	166,2	0,37
chr3	129247411	129248007	RHO:NM_000539-1	613,0	213,8	0,35
chr3	129249646	129249955	RHO:NM_000539-2	566,7	75,2	0,13
chr3	129251011	129251682	RHO:NM_000539-3;RHO:NM_000539-4	617,1	106,5	0,17
chr3	129252376	129252688	RHO:NM_000539-5,1	672,2	98,7	0,15
chr3	129252701	129252906	RHO:NM_000539-5,2	679,1	55,6	0,08
chr3	129252921	129253136	RHO:NM_000539-5,3	696,3	27,4	0,04
chr3	129253156	129253334	RHO:NM_000539-5,4	619,3	15,7	0,03
chr3	129253336	129254244	RHO:NM_000539-5,5	678,2	96,3	0,14
chr3	150643869	150644263	CLRN1:NM_052995-4,1	708,0	82,3	0,12
chr3	150644269	150645054	CLRN1:NM_052995-4,2;CLRN1:NM_001195794-4	747,8	68,8	0,09
chr3	150645229	150645399	CLRN1:NM_001195794-4,1	515,5	57,9	0,11
chr3	150645459	150646047	CLRN1:NM_001195794-4,2	692,8	82,0	0,12
chr3	150658194	150658363	CLRN1:NM_001195794-3	597,9	61,6	0,10
chr3	150659294	150659603	CLRN1:NM_052995-2	715,0	79,5	0,11
chr3	150661544	150662104	CLRN1:NM_052995-1	649,4	167,7	0,26
chr3	150663234	150663556	CLRN1:NR_046380-2	637,5	67,5	0,11
chr3	150690169	150690866	CLRN1:NM_001195794-1	682,6	57,8	0,08
chr3	191046802	191047599	CCDC50:NM_178335-1	541,5	95,6	0,18
chr3	191074802	191075004	CCDC50:NM_178335-2	756,3	113,8	0,15
chr3	191075702	191075988	CCDC50:NM_178335-3	550,2	107,0	0,19
chr3	191078817	191079018	CCDC50:NM_178335-4	648,8	88,2	0,14
chr3	191087637	191087737	CCDC50:NM_178335-5,1	641,3	27,3	0,04
chr3	191087752	191087892	CCDC50:NM_178335-5,2	733,5	38,4	0,05
chr3	191092777	191093440	CCDC50:NM_178335-6	694,1	77,9	0,11
chr3	191097867	191097932	CCDC50:NM_178335-7,1	392,0	39,4	0,10
chr3	191097942	191098142	CCDC50:NM_178335-7,2	621,0	70,1	0,11
chr3	191098392	191098710	CCDC50:NM_178335-8;CCDC50:NM_178335-9	753,4	62,2	0,08
chr3	191100507	191100672	CCDC50:NM_178335-10	518,8	58,6	0,11
chr3	191107202	191107448	CCDC50:NM_178335-11	658,2	56,3	0,09
chr3	191109447	191110043	CCDC50:NM_178335-12,1	750,9	45,6	0,06
chr3	191110047	191110528	CCDC50:NM_178335-12,2	749,9	103,2	0,14
chr3	191110812	191111025	CCDC50:NM_178335-12,3	678,5	31,1	0,05
chr3	191111047	191111724	CCDC50:NM_178335-12,4	719,9	28,7	0,04
chr3	191111727	191111992	CCDC50:NM_178335-12,5	696,6	46,6	0,07
chr3	191112032	191112270	CCDC50:NM_178335-12,6	752,1	59,7	0,08
chr3	191112272	191113690	CCDC50:NM_178335-12,7	768,3	42,2	0,05
chr3	191113692	191114670	CCDC50:NM_178335-12,8	729,0	58,9	0,08
chr3	191114737	191116242	CCDC50:NM_178335-12,9	738,4	49,7	0,07
chr3	191116302	191116543	CCDC50:NM_178335-12,10	636,7	78,4	0,12
chr4	619280	619965	PDE6B:NM_000283-1	558,0	75,6	0,14
chr4	628385	628710	PDE6B:NM_000283-2	552,2	147,7	0,27
chr4	629590	629839	PDE6B:NM_000283-3	623,5	143,6	0,23
chr4	646890	647174	PDE6B:NM_001145292-1	447,7	77,2	0,17
chr4	647570	648027	PDE6B:NM_000283-4;PDE6B:NM_000283-5	578,1	107,2	0,19
chr4	648550	648749	PDE6B:NM_000283-6	489,4	66,7	0,14
chr4	649645	649863	PDE6B:NM_000283-7	529,4	142,2	0,27
chr4	649950	650164	PDE6B:NM_000283-8	738,2	74,5	0,10
chr4	650580	650894	PDE6B:NM_000283-9	529,2	125,6	0,24
chr4	651065	651342	PDE6B:NM_000283-10	551,3	155,0	0,28
chr4	652670	652871	PDE6B:NM_000283-11	519,9	88,7	0,17
chr4	654185	654470	PDE6B:NM_000283-12	558,8	105,3	0,19
chr4	655840	656097	PDE6B:NM_000283-13	647,4	126,0	0,19
chr4	656220	656475	PDE6B:NM_000283-14	553,5	82,0	0,15
chr4	656815	657056	PDE6B:NM_000283-15	608,4	113,8	0,19
chr4	657485	657716	PDE6B:NM_000283-16	499,4	94,9	0,19
chr4	657820	658072	PDE6B:NM_000283-17	523,0	92,0	0,18
chr4	658595	658801	PDE6B:NM_000283-18	638,5	117,1	0,18
chr4	658960	659176	PDE6B:NM_000283-19	467,0	96,8	0,21
chr4	660245	660353	PDE6B:NM_000283-20,1	494,8	93,5	0,19
chr4	660365	660472	PDE6B:NM_000283-20,2	532,3	77,1	0,14
chr4	661565	661747	PDE6B:NM_000283-21,1	670,0	45,9	0,07
chr4	661770	661880	PDE6B:NM_000283-21,2	397,4	70,4	0,18
chr4	663750	664033	PDE6B:NM_000283-22,1	660,9	107,3	0,16
chr4	664320	664777	PDE6B:NM_000283-22,2	712,2	91,0	0,13
chr4	6271496	6271822	WFS1:NM_006005-1	333,3	98,5	0,30
chr4	6279096	6279481	WFS1:NM_006005-2	573,2	115,4	0,20
chr4	6288746	6288990	WFS1:NM_006005-3	567,8	129,0	0,23
chr4	6290636	6290931	WFS1:NM_006005-4	497,2	79,0	0,16
chr4	6292851	6293169	WFS1:NM_006005-5	625,0	64,1	0,10
chr4	6293561	6293816	WFS1:NM_006005-6	534,6	64,9	0,12
chr4	6296696	6297006	WFS1:NM_006005-7	617,8	97,9	0,16
chr4	6302306	6304546	WFS1:NM_006005-8,1	650,2	78,1	0,12
chr4	6304556	6305077	WFS1:NM_006005-8,2	720,6	80,3	0,11
chr4	15969771	15970747	PROM1:NM_006017-27,1	770,4	55,7	0,07
chr4	15970761	15971075	PROM1:NM_006017-27,2	677,3	70,8	0,10
chr4	15972586	15972708	PROM1:NM_006017-26,1	615,9	60,2	0,10
chr4	15972716	15972788	PROM1:NM_006017-26,2	506,4	57,5	0,11
chr4	15980941	15981157	PROM1:NM_006017-25	654,6	56,6	0,09
chr4	15981421	15981555	PROM1:NM_006017-24	642,9	63,6	0,10
chr4	15981971	15982167	PROM1:NM_006017-23,1	661,7	82,9	0,13
chr4	15982171	15982235	PROM1:NM_006017-23,2	483,1	133,8	0,28
chr4	15985836	15986051	PROM1:NM_006017-22	593,3	75,7	0,13
chr4	15987306	15987746	PROM1:NM_006017-20;PROM1:NM_006017-21	665,0	111,7	0,17
chr4	15989201	15989430	PROM1:NM_006017-19	664,1	68,3	0,10
chr4	15989786	15989965	PROM1:NM_006017,2-PE18	639,0	72,5	0,11
chr4	15991276	15991446	PROM1:NM_006017-18,1	764,1	59,5	0,08
chr4	15991451	15991522	PROM1:NM_006017-18,2	584,2	76,0	0,13
chr4	15992766	15992984	PROM1:NM_006017-17	645,5	62,0	0,10
chr4	15993796	15994071	PROM1:NM_006017-16	658,5	99,4	0,15
chr4	15995551	15995771	PROM1:NM_006017-15	612,5	84,0	0,14
chr4	15999926	16000171	PROM1:NM_006017-14	654,3	65,2	0,10
chr4	16002036	16002328	PROM1:NM_006017-13	678,4	87,9	0,13
chr4	16008081	16008405	PROM1:NM_006017-12	574,6	69,3	0,12
chr4	16010501	16010816	PROM1:NM_006017-11	726,9	102,9	0,14
chr4	16014826	16014968	PROM1:NM_006017-10,1	675,1	47,1	0,07
chr4	16014976	16015050	PROM1:NM_006017-10,2	538,7	51,0	0,09
chr4	16017706	16017914	PROM1:NM_006017-9	650,5	111,7	0,17
chr4	16019861	16020251	PROM1:NM_006017-8	572,9	97,9	0,17
chr4	16024866	16025125	PROM1:NM_006017-7	639,2	62,7	0,10
chr4	16025876	16026049	PROM1:NM_006017-6	670,4	80,6	0,12
chr4	16026731	16027021	PROM1:NM_006017-5	622,1	74,7	0,12
chr4	16034856	16035204	PROM1:NM_006017-4	573,3	88,2	0,15
chr4	16037281	16037467	PROM1:NM_006017-3	574,0	80,0	0,14
chr4	16040491	16040707	PROM1:NM_006017-2	624,0	110,1	0,18
chr4	16077236	16077836	PROM1:NM_006017-1	631,3	94,1	0,15
chr4	16085206	16085737	PROM1:NM_001145847-1;PROM1:NM_001145848-1	519,5	67,7	0,13
chr4	42895200	42895736	GRXCR1:NM_001080476-1	691,3	63,8	0,09
chr4	42964835	42965222	GRXCR1:NM_001080476-2	688,9	77,3	0,11
chr4	43022295	43022503	GRXCR1:NM_001080476-3	577,3	90,2	0,16
chr4	43032300	43032614	GRXCR1:NM_001080476-4,1	752,6	48,5	0,06
chr4	43032630	43032766	GRXCR1:NM_001080476-4,2	540,3	111,2	0,21
chr4	47937915	47938020	CNGA1:NM_000087-11,1	596,1	64,1	0,11
chr4	47938035	47939925	CNGA1:NM_000087-11,2	743,0	57,1	0,08
chr4	47942700	47942959	CNGA1:NM_000087-10	664,0	119,6	0,18
chr4	47944045	47944250	CNGA1:NM_000087-9	637,7	95,5	0,15
chr4	47945125	47945221	CNGA1:NM_000087-8	700,9	39,9	0,06
chr4	47945255	47945394	CNGA1:NM_000087-7;CNGA1:NM_000087-8	688,7	28,0	0,04
chr4	47945415	47945486	CNGA1:NM_000087-7	416,4	73,4	0,18
chr4	47951770	47951985	CNGA1:NM_000087-6	692,1	89,7	0,13
chr4	47953295	47953570	CNGA1:NM_000087-5	656,2	85,1	0,13
chr4	47954525	47954765	CNGA1:NM_000087-4	624,9	76,8	0,12
chr4	47972830	47972896	CNGA1:NM_001142564-2	475,9	41,2	0,09
chr4	47983335	47983668	CNGA1:NM_000087-3;CNGA1:NM_001142564-1	657,5	58,8	0,09
chr4	48012815	48012897	CNGA1:NM_000087-2	30,5	2,8	0,09
chr4	48014825	48014959	CNGA1:NM_000087-1,1	280,6	82,0	0,29
chr4	48014975	48015040	CNGA1:NM_000087-1,2	394,7	19,0	0,05
chr4	88529600	88529856	DSPP:NM_014208-1	678,3	63,8	0,09
chr4	88531950	88532193	DSPP:NM_014208-2	478,9	129,7	0,27
chr4	88533185	88534553	DSPP:NM_014208-3;DSPP:NM_014208-4	714,2	62,6	0,09
chr4	88534865	88535556	DSPP:NM_014208-5,1	691,3	127,1	0,18
chr4	88535560	88535829	DSPP:NM_014208-5,2	360,2	45,3	0,13
chr4	88535840	88536030	DSPP:NM_014208-5,3	275,0	42,8	0,16
chr4	88536115	88536438	DSPP:NM_014208-5,4	268,1	55,0	0,21
chr4	88536445	88536626	DSPP:NM_014208-5,5	207,2	26,2	0,13
chr4	88536695	88536795	DSPP:NM_014208-5,6	170,2	10,2	0,06
chr4	88537275	88537455	DSPP:NM_014208-5,7	262,6	19,1	0,07
chr4	88537545	88538120	DSPP:NM_014208-5,8	654,2	90,0	0,14
chr4	155661916	155662139	LRAT:NM_001301645-1	658,1	109,4	0,17
chr4	155665051	155666100	LRAT:NM_004744-1;LRAT:NM_004744-2	620,6	127,0	0,20
chr4	155670051	155672612	LRAT:NM_004744-3,1	756,4	63,8	0,08
chr4	155672921	155673725	LRAT:NM_004744-3,2	738,2	83,0	0,11
chr4	155673736	155674318	LRAT:NM_004744-3,3	713,6	95,3	0,13
chr5	68710858	68711061	MARVELD2:NM_001038603-1	267,2	44,9	0,17
chr5	68715123	68716383	MARVELD2:NM_001038603-2	656,3	58,8	0,09
chr5	68720368	68720545	MARVELD2:NM_001038603-3	650,2	76,9	0,12
chr5	68728278	68728566	MARVELD2:NM_001038603-4	673,5	59,2	0,09
chr5	68728673	68728988	MARVELD2:NM_001038603-5	656,7	133,6	0,20
chr5	68736193	68736407	MARVELD2:NM_001038603-6	631,2	76,4	0,12
chr5	68737278	68737499	MARVELD2:NM_001038603-7,1	596,7	76,1	0,13
chr5	68737748	68737954	MARVELD2:NM_001038603-7,2	764,7	108,9	0,14
chr5	89854545	89854830	GPR98:NM_032119-1	354,8	124,7	0,35
chr5	89910570	89910643	GPR98:NM_032119-2,1	333,9	73,7	0,22
chr5	89910645	89910913	GPR98:NM_032119-2,2	697,1	84,5	0,12
chr5	89913545	89913851	GPR98:NM_032119-3	617,4	140,6	0,23
chr5	89914875	89915048	GPR98:NM_032119-4	565,6	95,3	0,17
chr5	89918335	89918541	GPR98:NM_032119-5	686,9	99,1	0,14
chr5	89920865	89921151	GPR98:NM_032119-6	647,3	84,8	0,13
chr5	89922945	89923671	GPR98:NM_032119-7	698,9	145,1	0,21
chr5	89924295	89924718	GPR98:NM_032119-8	686,0	60,8	0,09
chr5	89924945	89925434	GPR98:NM_032119-9	725,9	101,3	0,14
chr5	89930875	89931192	GPR98:NM_032119-10	664,7	80,6	0,12
chr5	89933460	89933815	GPR98:NM_032119-11	690,0	97,6	0,14
chr5	89938375	89938913	GPR98:NM_032119-12;GPR98:NM_032119-13	725,5	74,2	0,10
chr5	89939545	89939855	GPR98:NM_032119-14	657,6	88,3	0,13
chr5	89940450	89940766	GPR98:NM_032119-15	669,2	74,6	0,11
chr5	89941710	89941950	GPR98:NM_032119-16	695,8	112,7	0,16
chr5	89943230	89943671	GPR98:NM_032119-17	721,8	154,5	0,21
chr5	89947345	89947621	GPR98:NM_032119-18	711,7	86,5	0,12
chr5	89948080	89948466	GPR98:NM_032119-19	698,8	106,0	0,15
chr5	89948955	89949825	GPR98:NM_032119-20	704,8	74,6	0,11
chr5	89953640	89954164	GPR98:NM_032119-21	713,3	67,0	0,09
chr5	89968290	89968593	GPR98:NM_032119-22	658,1	94,8	0,14
chr5	89969790	89970108	GPR98:NM_032119-23	702,0	74,8	0,11
chr5	89970980	89971327	GPR98:NM_032119-24	653,4	104,3	0,16
chr5	89971825	89972098	GPR98:NM_032119-25	662,4	92,1	0,14
chr5	89975295	89975526	GPR98:NM_032119-26	637,8	69,1	0,11
chr5	89977100	89977345	GPR98:NM_032119-27	630,7	102,1	0,16
chr5	89979320	89980022	GPR98:NM_032119-28	661,4	84,1	0,13
chr5	89981515	89981880	GPR98:NM_032119-29	660,7	75,2	0,11
chr5	89985595	89985962	GPR98:NM_032119-30	648,5	98,6	0,15
chr5	89986540	89986936	GPR98:NM_032119-31	714,4	87,1	0,12
chr5	89988350	89988663	GPR98:NM_032119-32	639,8	65,7	0,10
chr5	89989625	89990575	GPR98:NM_032119-33	709,0	42,9	0,06
chr5	89992675	89993026	GPR98:NM_032119-34	687,9	48,4	0,07
chr5	89999400	89999695	GPR98:NM_032119-35	717,1	82,4	0,11
chr5	90000130	90000315	GPR98:NM_032119-36	626,5	78,4	0,13
chr5	90001140	90001465	GPR98:NM_032119-37	695,1	75,0	0,11
chr5	90001975	90002216	GPR98:NM_032119-38	627,7	125,4	0,20
chr5	90004560	90004816	GPR98:NM_032119-39	619,8	78,5	0,13
chr5	90006740	90006943	GPR98:NM_032119-40	684,3	103,6	0,15
chr5	90006975	90007224	GPR98:NM_032119-41	636,2	128,7	0,20
chr5	90008030	90008305	GPR98:NM_032119-42	659,1	107,1	0,16
chr5	90012200	90012628	GPR98:NM_032119-43	701,0	72,9	0,10
chr5	90015780	90016097	GPR98:NM_032119-44	707,3	112,5	0,16
chr5	90016680	90016950	GPR98:NM_032119-45	645,0	143,1	0,22
chr5	90020565	90021094	GPR98:NM_032119-46;GPR98:NM_032119-47	685,1	89,0	0,13
chr5	90021290	90021501	GPR98:NM_032119-48	642,2	74,0	0,12
chr5	90024415	90024840	GPR98:NM_032119-49	688,6	130,0	0,19
chr5	90025385	90025659	GPR98:NM_032119-50	655,3	113,4	0,17
chr5	90040780	90041171	GPR98:NM_032119-51	681,9	74,3	0,11
chr5	90041335	90041683	GPR98:NM_032119-52	679,8	104,0	0,15
chr5	90046285	90046576	GPR98:NM_032119-53	729,9	102,0	0,14
chr5	90049320	90049730	GPR98:NM_032119-54	637,3	114,0	0,18
chr5	90050720	90050939	GPR98:NM_032119-55,1	655,8	67,6	0,10
chr5	90050945	90051080	GPR98:NM_032119-55,2	693,9	36,3	0,05
chr5	90052230	90052510	GPR98:NM_032119-56	734,2	113,3	0,15
chr5	90052715	90053046	GPR98:NM_032119-57	690,8	83,4	0,12
chr5	90055215	90055488	GPR98:NM_032119-58	724,4	116,5	0,16
chr5	90059095	90059335	GPR98:NM_032119-59	731,2	90,6	0,12
chr5	90069930	90070161	GPR98:NM_032119-60	668,0	81,4	0,12
chr5	90072190	90072473	GPR98:NM_032119-61	665,2	92,6	0,14
chr5	90073650	90073932	GPR98:NM_032119-62	632,3	99,1	0,16
chr5	90074165	90074270	GPR98:NM_032119-63,1	511,7	51,6	0,10
chr5	90074300	90074471	GPR98:NM_032119-63,2	562,0	56,2	0,10
chr5	90074600	90074945	GPR98:NM_032119-64	662,0	76,3	0,12
chr5	90077220	90077454	GPR98:NM_032119-65	709,6	64,3	0,09
chr5	90078870	90079228	GPR98:NM_032119-66	653,1	74,7	0,11
chr5	90079580	90079958	GPR98:NM_032119-67	690,8	70,8	0,10
chr5	90083805	90084188	GPR98:NM_032119-68	712,4	83,4	0,12
chr5	90085435	90085750	GPR98:NM_032119-69	657,8	97,8	0,15
chr5	90086605	90086674	GPR98:NM_032119-70,1	533,8	58,2	0,11
chr5	90086680	90087235	GPR98:NM_032119-70,2	707,2	58,5	0,08
chr5	90098485	90098765	GPR98:NM_032119-71	683,4	101,7	0,15
chr5	90101040	90101367	GPR98:NM_032119-72	681,2	80,8	0,12
chr5	90103335	90103620	GPR98:NM_032119-73	688,1	90,5	0,13
chr5	90106020	90107241	GPR98:NM_032119-74	720,2	93,8	0,13
chr5	90111355	90111539	GPR98:NM_032119-75,1	716,9	91,3	0,13
chr5	90111565	90111641	GPR98:NM_032119-75,2	536,4	41,0	0,08
chr5	90119170	90119476	GPR98:NM_032119-76	630,4	88,3	0,14
chr5	90124735	90125091	GPR98:NM_032119-77	655,9	90,9	0,14
chr5	90136315	90136873	GPR98:NM_032119-78	684,9	72,5	0,11
chr5	90144410	90144726	GPR98:NM_032119-79	666,7	141,6	0,21
chr5	90149030	90149418	GPR98:NM_032119-80	694,5	78,9	0,11
chr5	90149795	90150028	GPR98:NM_032119-81,1	630,7	41,2	0,07
chr5	90150030	90150097	GPR98:NM_032119-81,2	552,4	24,4	0,04
chr5	90151485	90151791	GPR98:NM_032119-82	671,6	91,4	0,14
chr5	90159500	90159740	GPR98:NM_032119-83	675,7	82,8	0,12
chr5	90261175	90261421	GPR98:NM_032119-84	637,0	125,3	0,20
chr5	90281080	90281403	GPR98:NM_032119-85	641,5	43,0	0,07
chr5	90368185	90368493	GPR98:NM_032119-86	717,8	67,4	0,09
chr5	90398025	90398228	GPR98:NM_032119-87	628,6	81,3	0,13
chr5	90445835	90446043	GPR98:NM_032119-88	509,1	80,8	0,16
chr5	90448955	90449276	GPR98:NM_032119-89	679,9	60,3	0,09
chr5	90459515	90460127	GPR98:NM_032119-90	713,7	115,1	0,16
chr5	140053408	140053983	HARS:NM_002109-13	688,8	130,7	0,19
chr5	140054183	140054478	HARS:NM_002109-12	670,0	53,2	0,08
chr5	140054518	140054806	HARS:NM_002109-11	682,4	39,0	0,06
chr5	140056168	140056783	HARS:NM_002109-9;HARS:NM_002109-10	748,4	65,9	0,09
chr5	140056828	140057079	HARS:NM_002109-8	663,1	35,3	0,05
chr5	140057163	140057410	HARS:NM_002109-7	715,9	58,2	0,08
chr5	140057413	140057659	HARS:NM_002109-6	690,4	77,4	0,11
chr5	140058508	140058794	HARS:NM_002109-5	708,4	50,5	0,07
chr5	140059293	140059529	HARS:NM_002109-4	686,9	99,5	0,14
chr5	140062603	140062890	HARS:NM_002109-3	683,5	79,0	0,12
chr5	140070363	140070619	HARS:NM_002109-2	579,7	55,7	0,10
chr5	140070723	140071396	HARS:NM_002109-1	606,8	73,4	0,12
chr5	140894513	140894691	DIAPH1:NM_005219-28,1	760,7	60,8	0,08
chr5	140894713	140895475	DIAPH1:NM_005219-28,2	715,6	47,3	0,07
chr5	140895493	140896654	DIAPH1:NM_005219-28,3	720,3	72,7	0,10
chr5	140898438	140898518	DIAPH1:NM_001314007-28,1	469,8	50,5	0,11
chr5	140898533	140898646	DIAPH1:NM_001314007-28,2	590,7	36,6	0,06
chr5	140903628	140903893	DIAPH1:NM_005219-27	566,0	77,1	0,14
chr5	140905533	140906110	DIAPH1:NM_005219-25;DIAPH1:NM_005219-26	660,3	64,5	0,10
chr5	140907058	140907271	DIAPH1:NM_005219-24	556,6	133,9	0,24
chr5	140907938	140908585	DIAPH1:NM_005219-22;DIAPH1:NM_005219-23	746,9	75,4	0,10
chr5	140908668	140908916	DIAPH1:NM_005219-21	693,2	52,0	0,08
chr5	140909093	140909349	DIAPH1:NM_005219-20	667,1	95,0	0,14
chr5	140913818	140914088	DIAPH1:NM_005219-19	711,3	88,5	0,12
chr5	140950923	140951091	DIAPH:NoRefSeq	750,6	96,6	0,13
chr5	140951413	140951687	DIAPH1:NM_005219-17	696,7	60,5	0,09
chr5	140953018	140953569	DIAPH1:NM_005219-16,1	288,9	185,7	0,64
chr5	140953588	140953858	DIAPH1:NM_005219-16,2	572,8	148,1	0,26
chr5	140954453	140954780	DIAPH1:NM_005219-15	677,2	82,8	0,12
chr5	140955718	140955934	DIAPH1:NM_005219-14	696,4	143,0	0,21
chr5	140956238	140956522	DIAPH1:NM_005219-13	587,8	85,7	0,15
chr5	140956968	140957245	DIAPH1:NM_005219-12	776,5	97,5	0,13
chr5	140957708	140957988	DIAPH1:NM_005219-11	670,0	65,8	0,10
chr5	140957998	140958253	DIAPH1:NM_005219-10	729,1	95,8	0,13
chr5	140958573	140958830	DIAPH1:NM_005219-9	655,6	77,0	0,12
chr5	140960228	140960508	DIAPH1:NM_005219-8	585,1	92,9	0,16
chr5	140961798	140962010	DIAPH1:NM_005219-7	618,9	63,0	0,10
chr5	140962688	140962946	DIAPH1:NM_005219-6	698,1	82,7	0,12
chr5	140962978	140963255	DIAPH1:NM_005219-5	689,5	71,9	0,10
chr5	140963613	140963798	DIAPH1:NM_005219-4	677,9	77,8	0,11
chr5	140966538	140966850	DIAPH1:NM_005219-3	723,3	44,4	0,06
chr5	140967718	140967881	DIAPH1:NM_005219-2	606,0	64,0	0,11
