#Chromosome	Start	Stop	RegionID	SU5146	StdDevCoverage	StdDev/Mean
chr2	179323227	179323404	DFNB59:NM_001042702-5,2	740,7	114,1	0,15
chr2	179324992	179325208	DFNB59:NM_001042702-6	734,5	99,2	0,14
chr2	179325627	179326198	DFNB59:NM_001042702-7	743,3	109,4	0,15
chr2	182401326	182402618	CERKL:NM_001030311-14,1	746,5	75,7	0,10
chr2	182402656	182402739	CERKL:NM_001030311-14,2	355,4	52,1	0,15
chr2	182402806	182403056	CERKL:NM_001030311-14,3	697,5	109,2	0,16
chr2	182403741	182404064	CERKL:NM_001030311-13	744,9	104,3	0,14
chr2	182409346	182409603	CERKL:NM_001030311-12	708,2	120,9	0,17
chr2	182412261	182412588	CERKL:NM_001030311-11;CERKL:NM_001030311-10	643,4	102,1	0,16
chr2	182413201	182413659	CERKL:NM_001030311-9;CERKL:NM_001030311-8	724,2	77,1	0,11
chr2	182414276	182414491	CERKL:NM_001030311-7	696,1	82,8	0,12
chr2	182423221	182423497	CERKL:NM_001030311-6	749,5	90,3	0,12
chr2	182430086	182430322	CERKL:NM_001030311-5	696,1	138,4	0,20
chr2	182430711	182430852	CERKL:NM_001030311-4	587,5	66,9	0,11
chr2	182438396	182438670	CERKL:NM_001030311-3	732,8	79,7	0,11
chr2	182468491	182468830	CERKL:NM_001030311-2	701,3	96,2	0,14
chr2	182521411	182521907	CERKL:NM_001030311-1	355,2	142,5	0,40
chr2	234216235	234216753	SAG:NM_000541-1	728,0	47,6	0,07
chr2	234217730	234217971	SAG:NM_000541-2	769,7	110,6	0,14
chr2	234224650	234224850	SAG:NM_000541-3	762,0	85,2	0,11
chr2	234227315	234227531	SAG:NM_000541-4	746,5	112,5	0,15
chr2	234229220	234229530	SAG:NM_000541-5	716,6	110,2	0,15
chr2	234231520	234231719	SAG:NM_000541-6	720,4	120,0	0,17
chr2	234235685	234235905	SAG:NM_000541-7	532,9	102,4	0,19
chr2	234237040	234237320	SAG:NM_000541-8	722,9	51,6	0,07
chr2	234238055	234238309	SAG:NM_000541-9	743,6	99,5	0,13
chr2	234240205	234240427	SAG:NM_000541-10	717,0	66,6	0,09
chr2	234243525	234243818	SAG:NM_000541-11	682,5	65,5	0,10
chr2	234247250	234247462	SAG:NM_000541-12	785,0	85,3	0,11
chr2	234249020	234249208	SAG:NM_000541-13	715,4	55,0	0,08
chr2	234250835	234251058	SAG:NM_000541-14	587,2	110,6	0,19
chr2	234255005	234255147	SAG:NM_000541-15	686,7	81,7	0,12
chr2	234255370	234255772	SAG:NM_000541-16	787,8	89,8	0,11
chr3	46742746	46743129	TMIE:NM_147196-1	284,3	112,4	0,40
chr3	46747196	46747483	TMIE:NM_147196-2	622,0	95,0	0,15
chr3	46750541	46750858	TMIE:NM_147196-3	649,6	119,0	0,18
chr3	46750986	46751061	TMIE:NM_147196-4,1	609,6	73,3	0,12
chr3	46751091	46752495	TMIE:NM_147196-4,2	731,0	67,3	0,09
chr3	100941305	100942169	IMPG2:NM_016247-19,1	769,8	53,6	0,07
chr3	100942220	100942564	IMPG2:NM_016247-19,2	834,0	71,8	0,09
chr3	100942580	100942711	IMPG2:NM_016247-19,3	769,4	125,2	0,16
chr3	100942985	100944247	IMPG2:NM_016247-19,4	805,0	74,3	0,09
chr3	100944285	100944432	IMPG2:NM_016247-19,5	732,1	42,0	0,06
chr3	100944435	100945071	IMPG2:NM_016247-19,6	744,9	60,8	0,08
chr3	100945120	100945287	IMPG2:NM_016247-19,7	696,0	76,6	0,11
chr3	100945300	100945892	IMPG2:NM_016247-19,8	745,8	52,4	0,07
chr3	100947565	100947803	IMPG2:NM_016247-18	641,0	102,5	0,16
chr3	100948150	100948500	IMPG2:NM_016247-17	664,0	196,2	0,30
chr3	100949720	100950079	IMPG2:NM_016247-16	725,3	62,4	0,09
chr3	100951550	100951889	IMPG2:NM_016247-15	683,8	90,8	0,13
chr3	100961455	100961806	IMPG2:NM_016247-14	709,6	61,9	0,09
chr3	100962295	100963693	IMPG2:NM_016247-13	792,2	50,1	0,06
chr3	100964575	100965032	IMPG2:NM_016247-12	731,1	118,8	0,16
chr3	100972455	100972712	IMPG2:NM_016247-11	770,1	87,8	0,11
chr3	100976300	100976681	IMPG2:NM_016247-10	775,6	87,1	0,11
chr3	100986280	100986381	IMPG2:NM_016247-9,1	747,3	53,2	0,07
chr3	100986390	100986466	IMPG2:NM_016247-9,2	592,5	77,7	0,13
chr3	100988280	100988448	IMPG2:NM_016247-8	705,4	106,0	0,15
chr3	100992340	100992410	IMPG2:NM_016247-7,1	575,2	61,3	0,11
chr3	100992415	100992622	IMPG2:NM_016247-7,2	753,1	90,0	0,12
chr3	100994435	100994676	IMPG2:NM_016247-6	714,1	120,3	0,17
chr3	100995465	100995639	IMPG2:NM_016247-5	697,5	78,6	0,11
chr3	101010250	101010413	IMPG2:NM_016247-4	682,6	93,8	0,14
chr3	101022915	101023232	IMPG2:NM_016247-3	769,2	71,6	0,09
chr3	101038355	101038735	IMPG2:NM_016247-2	775,3	108,7	0,14
chr3	101039050	101039483	IMPG2:NM_016247-1	715,6	123,3	0,17
chr3	121706090	121706749	ILDR1:NM_001199799-8,1	744,7	101,0	0,14
chr3	121707030	121707282	ILDR1:NM_001199799-8,2	692,1	93,4	0,13
chr3	121711915	121712909	ILDR1:NM_001199799-7	702,3	84,1	0,12
chr3	121712955	121713237	ILDR1:NM_001199799-6	794,9	71,6	0,09
chr3	121720070	121720387	ILDR1:NM_001199799-5	538,1	101,1	0,19
chr3	121720520	121720797	ILDR1:NM_001199799-4	699,0	89,7	0,13
chr3	121724015	121724324	ILDR1:NM_001199799-3	552,5	135,9	0,25
chr3	121725755	121726080	ILDR1:NM_001199799-2	751,7	83,6	0,11
chr3	121740790	121741209	ILDR1:NM_001199799-1	473,7	191,2	0,40
chr3	129247411	129248007	RHO:NM_000539-1	672,6	218,4	0,32
chr3	129249646	129249955	RHO:NM_000539-2	614,5	84,6	0,14
chr3	129251011	129251682	RHO:NM_000539-3;RHO:NM_000539-4	675,6	122,6	0,18
chr3	129252376	129252688	RHO:NM_000539-5,1	741,6	105,0	0,14
chr3	129252701	129252906	RHO:NM_000539-5,2	747,4	59,7	0,08
chr3	129252921	129253136	RHO:NM_000539-5,3	726,8	20,5	0,03
chr3	129253156	129253334	RHO:NM_000539-5,4	701,5	21,8	0,03
chr3	129253336	129254244	RHO:NM_000539-5,5	757,2	102,0	0,13
chr3	150643869	150644263	CLRN1:NM_052995-4,1	778,5	77,7	0,10
chr3	150644269	150645054	CLRN1:NM_052995-4,2;CLRN1:NM_001195794-4	781,7	96,9	0,12
chr3	150645229	150645399	CLRN1:NM_001195794-4,1	524,7	76,6	0,15
chr3	150645459	150646047	CLRN1:NM_001195794-4,2	740,7	97,6	0,13
chr3	150658194	150658363	CLRN1:NM_001195794-3	657,0	54,2	0,08
chr3	150659294	150659603	CLRN1:NM_052995-2	766,8	102,2	0,13
chr3	150661544	150662104	CLRN1:NM_052995-1	713,3	174,2	0,24
chr3	150663234	150663556	CLRN1:NR_046380-2	763,5	75,6	0,10
chr3	150690169	150690866	CLRN1:NM_001195794-1	802,6	75,6	0,09
chr3	191046802	191047599	CCDC50:NM_178335-1	620,2	127,2	0,21
chr3	191074802	191075004	CCDC50:NM_178335-2	681,5	100,6	0,15
chr3	191075702	191075988	CCDC50:NM_178335-3	674,1	126,0	0,19
chr3	191078817	191079018	CCDC50:NM_178335-4	722,6	114,8	0,16
chr3	191087637	191087737	CCDC50:NM_178335-5,1	787,3	38,3	0,05
chr3	191087752	191087892	CCDC50:NM_178335-5,2	759,6	59,0	0,08
chr3	191092777	191093440	CCDC50:NM_178335-6	790,0	98,6	0,12
chr3	191097867	191097932	CCDC50:NM_178335-7,1	476,5	44,7	0,09
chr3	191097942	191098142	CCDC50:NM_178335-7,2	657,8	75,1	0,11
chr3	191098392	191098710	CCDC50:NM_178335-8;CCDC50:NM_178335-9	716,1	94,0	0,13
chr3	191100507	191100672	CCDC50:NM_178335-10	679,0	80,7	0,12
chr3	191107202	191107448	CCDC50:NM_178335-11	750,3	77,1	0,10
chr3	191109447	191110043	CCDC50:NM_178335-12,1	807,3	49,3	0,06
chr3	191110047	191110528	CCDC50:NM_178335-12,2	782,6	94,6	0,12
chr3	191110812	191111025	CCDC50:NM_178335-12,3	778,0	52,3	0,07
chr3	191111047	191111724	CCDC50:NM_178335-12,4	773,3	43,3	0,06
chr3	191111727	191111992	CCDC50:NM_178335-12,5	795,1	68,4	0,09
chr3	191112032	191112270	CCDC50:NM_178335-12,6	783,8	55,3	0,07
chr3	191112272	191113690	CCDC50:NM_178335-12,7	818,0	57,2	0,07
chr3	191113692	191114670	CCDC50:NM_178335-12,8	796,0	44,4	0,06
chr3	191114737	191116242	CCDC50:NM_178335-12,9	797,0	73,0	0,09
chr3	191116302	191116543	CCDC50:NM_178335-12,10	707,3	81,2	0,11
chr4	619280	619965	PDE6B:NM_000283-1	639,6	75,2	0,12
chr4	628385	628710	PDE6B:NM_000283-2	635,3	188,8	0,30
chr4	629590	629839	PDE6B:NM_000283-3	685,0	153,7	0,22
chr4	646890	647174	PDE6B:NM_001145292-1	534,4	117,4	0,22
chr4	647570	648027	PDE6B:NM_000283-4;PDE6B:NM_000283-5	603,7	95,9	0,16
chr4	648550	648749	PDE6B:NM_000283-6	577,0	55,1	0,10
chr4	649645	649863	PDE6B:NM_000283-7	553,6	108,0	0,20
chr4	649950	650164	PDE6B:NM_000283-8	845,2	83,1	0,10
chr4	650580	650894	PDE6B:NM_000283-9	662,3	189,1	0,29
chr4	651065	651342	PDE6B:NM_000283-10	596,9	182,9	0,31
chr4	652670	652871	PDE6B:NM_000283-11	618,3	107,3	0,17
chr4	654185	654470	PDE6B:NM_000283-12	601,4	115,7	0,19
chr4	655840	656097	PDE6B:NM_000283-13	691,4	157,3	0,23
chr4	656220	656475	PDE6B:NM_000283-14	649,2	126,5	0,19
chr4	656815	657056	PDE6B:NM_000283-15	717,0	139,6	0,19
chr4	657485	657716	PDE6B:NM_000283-16	529,3	112,9	0,21
chr4	657820	658072	PDE6B:NM_000283-17	563,6	102,2	0,18
chr4	658595	658801	PDE6B:NM_000283-18	683,0	122,9	0,18
chr4	658960	659176	PDE6B:NM_000283-19	552,5	146,7	0,27
chr4	660245	660353	PDE6B:NM_000283-20,1	488,3	85,7	0,18
chr4	660365	660472	PDE6B:NM_000283-20,2	495,4	69,7	0,14
chr4	661565	661747	PDE6B:NM_000283-21,1	689,4	47,0	0,07
chr4	661770	661880	PDE6B:NM_000283-21,2	512,3	68,2	0,13
chr4	663750	664033	PDE6B:NM_000283-22,1	716,2	120,5	0,17
chr4	664320	664777	PDE6B:NM_000283-22,2	795,6	113,4	0,14
chr4	6271496	6271822	WFS1:NM_006005-1	378,1	120,9	0,32
chr4	6279096	6279481	WFS1:NM_006005-2	632,3	123,5	0,20
chr4	6288746	6288990	WFS1:NM_006005-3	640,5	126,8	0,20
chr4	6290636	6290931	WFS1:NM_006005-4	532,9	109,3	0,21
chr4	6292851	6293169	WFS1:NM_006005-5	740,2	78,5	0,11
chr4	6293561	6293816	WFS1:NM_006005-6	538,5	71,9	0,13
chr4	6296696	6297006	WFS1:NM_006005-7	667,3	140,8	0,21
chr4	6302306	6304546	WFS1:NM_006005-8,1	734,6	98,7	0,13
chr4	6304556	6305077	WFS1:NM_006005-8,2	729,0	67,5	0,09
chr4	15969771	15970747	PROM1:NM_006017-27,1	809,3	60,1	0,07
chr4	15970761	15971075	PROM1:NM_006017-27,2	762,1	90,5	0,12
chr4	15972586	15972708	PROM1:NM_006017-26,1	575,8	56,4	0,10
chr4	15972716	15972788	PROM1:NM_006017-26,2	479,1	63,7	0,13
chr4	15980941	15981157	PROM1:NM_006017-25	732,5	75,2	0,10
chr4	15981421	15981555	PROM1:NM_006017-24	643,0	60,6	0,09
chr4	15981971	15982167	PROM1:NM_006017-23,1	696,0	62,3	0,09
chr4	15982171	15982235	PROM1:NM_006017-23,2	583,2	158,7	0,27
chr4	15985836	15986051	PROM1:NM_006017-22	631,5	69,3	0,11
chr4	15987306	15987746	PROM1:NM_006017-20;PROM1:NM_006017-21	710,0	111,1	0,16
chr4	15989201	15989430	PROM1:NM_006017-19	693,2	74,4	0,11
chr4	15989786	15989965	PROM1:NM_006017,2-PE18	736,6	100,1	0,14
chr4	15991276	15991446	PROM1:NM_006017-18,1	699,5	58,7	0,08
chr4	15991451	15991522	PROM1:NM_006017-18,2	581,8	60,4	0,10
chr4	15992766	15992984	PROM1:NM_006017-17	795,5	84,3	0,11
chr4	15993796	15994071	PROM1:NM_006017-16	744,2	86,2	0,12
chr4	15995551	15995771	PROM1:NM_006017-15	716,9	116,1	0,16
chr4	15999926	16000171	PROM1:NM_006017-14	762,8	112,5	0,15
chr4	16002036	16002328	PROM1:NM_006017-13	694,6	85,4	0,12
chr4	16008081	16008405	PROM1:NM_006017-12	659,4	85,6	0,13
chr4	16010501	16010816	PROM1:NM_006017-11	738,4	82,3	0,11
chr4	16014826	16014968	PROM1:NM_006017-10,1	651,0	50,9	0,08
chr4	16014976	16015050	PROM1:NM_006017-10,2	466,5	44,4	0,10
chr4	16017706	16017914	PROM1:NM_006017-9	670,9	120,0	0,18
chr4	16019861	16020251	PROM1:NM_006017-8	652,4	124,9	0,19
chr4	16024866	16025125	PROM1:NM_006017-7	697,3	73,8	0,11
chr4	16025876	16026049	PROM1:NM_006017-6	679,0	68,8	0,10
chr4	16026731	16027021	PROM1:NM_006017-5	710,0	80,3	0,11
chr4	16034856	16035204	PROM1:NM_006017-4	658,7	92,1	0,14
chr4	16037281	16037467	PROM1:NM_006017-3	614,1	75,1	0,12
chr4	16040491	16040707	PROM1:NM_006017-2	618,1	111,8	0,18
chr4	16077236	16077836	PROM1:NM_006017-1	703,2	100,4	0,14
chr4	16085206	16085737	PROM1:NM_001145847-1;PROM1:NM_001145848-1	576,6	80,3	0,14
chr4	42895200	42895736	GRXCR1:NM_001080476-1	745,1	84,4	0,11
chr4	42964835	42965222	GRXCR1:NM_001080476-2	793,9	72,7	0,09
chr4	43022295	43022503	GRXCR1:NM_001080476-3	696,7	111,1	0,16
chr4	43032300	43032614	GRXCR1:NM_001080476-4,1	769,4	53,6	0,07
chr4	43032630	43032766	GRXCR1:NM_001080476-4,2	576,9	95,0	0,16
chr4	47937915	47938020	CNGA1:NM_000087-11,1	698,6	86,1	0,12
chr4	47938035	47939925	CNGA1:NM_000087-11,2	813,9	41,9	0,05
chr4	47942700	47942959	CNGA1:NM_000087-10	754,6	134,9	0,18
chr4	47944045	47944250	CNGA1:NM_000087-9	693,4	110,2	0,16
chr4	47945125	47945221	CNGA1:NM_000087-8	725,3	45,0	0,06
chr4	47945255	47945394	CNGA1:NM_000087-7;CNGA1:NM_000087-8	700,4	28,3	0,04
chr4	47945415	47945486	CNGA1:NM_000087-7	402,9	66,4	0,16
chr4	47951770	47951985	CNGA1:NM_000087-6	689,9	92,9	0,13
chr4	47953295	47953570	CNGA1:NM_000087-5	730,9	84,6	0,12
chr4	47954525	47954765	CNGA1:NM_000087-4	783,8	134,0	0,17
chr4	47972830	47972896	CNGA1:NM_001142564-2	548,3	38,8	0,07
chr4	47983335	47983668	CNGA1:NM_000087-3;CNGA1:NM_001142564-1	776,4	82,3	0,11
chr4	48012815	48012897	CNGA1:NM_000087-2	46,0	3,9	0,08
chr4	48014825	48014959	CNGA1:NM_000087-1,1	273,8	97,6	0,36
chr4	48014975	48015040	CNGA1:NM_000087-1,2	509,4	22,7	0,04
chr4	88529600	88529856	DSPP:NM_014208-1	675,3	69,0	0,10
chr4	88531950	88532193	DSPP:NM_014208-2	595,6	142,7	0,24
chr4	88533185	88534553	DSPP:NM_014208-3;DSPP:NM_014208-4	811,4	73,7	0,09
chr4	88534865	88535556	DSPP:NM_014208-5,1	735,7	140,5	0,19
chr4	88535560	88535829	DSPP:NM_014208-5,2	397,0	44,4	0,11
chr4	88535840	88536030	DSPP:NM_014208-5,3	297,1	21,8	0,07
chr4	88536115	88536438	DSPP:NM_014208-5,4	310,5	46,3	0,15
chr4	88536445	88536626	DSPP:NM_014208-5,5	251,7	17,1	0,07
chr4	88536695	88536795	DSPP:NM_014208-5,6	203,7	9,7	0,05
chr4	88537275	88537455	DSPP:NM_014208-5,7	311,3	20,8	0,07
chr4	88537545	88538120	DSPP:NM_014208-5,8	755,8	142,7	0,19
chr4	155661916	155662139	LRAT:NM_001301645-1	736,6	133,5	0,18
chr4	155665051	155666100	LRAT:NM_004744-1;LRAT:NM_004744-2	729,0	146,2	0,20
chr4	155670051	155672612	LRAT:NM_004744-3,1	797,2	61,2	0,08
chr4	155672921	155673725	LRAT:NM_004744-3,2	769,2	73,3	0,10
chr4	155673736	155674318	LRAT:NM_004744-3,3	756,9	118,1	0,16
chr5	68710858	68711061	MARVELD2:NM_001038603-1	286,8	37,1	0,13
chr5	68715123	68716383	MARVELD2:NM_001038603-2	745,2	70,3	0,09
chr5	68720368	68720545	MARVELD2:NM_001038603-3	690,9	81,1	0,12
chr5	68728278	68728566	MARVELD2:NM_001038603-4	698,8	91,0	0,13
chr5	68728673	68728988	MARVELD2:NM_001038603-5	685,1	179,7	0,26
chr5	68736193	68736407	MARVELD2:NM_001038603-6	670,4	84,3	0,13
chr5	68737278	68737499	MARVELD2:NM_001038603-7,1	684,5	107,2	0,16
chr5	68737748	68737954	MARVELD2:NM_001038603-7,2	740,8	104,6	0,14
chr5	89854545	89854830	GPR98:NM_032119-1	402,1	146,1	0,36
chr5	89910570	89910643	GPR98:NM_032119-2,1	336,0	65,9	0,20
chr5	89910645	89910913	GPR98:NM_032119-2,2	681,3	81,3	0,12
chr5	89913545	89913851	GPR98:NM_032119-3	719,6	128,4	0,18
chr5	89914875	89915048	GPR98:NM_032119-4	699,1	112,4	0,16
chr5	89918335	89918541	GPR98:NM_032119-5	671,8	80,2	0,12
chr5	89920865	89921151	GPR98:NM_032119-6	728,2	96,7	0,13
chr5	89922945	89923671	GPR98:NM_032119-7	737,2	148,8	0,20
chr5	89924295	89924718	GPR98:NM_032119-8	797,8	74,3	0,09
chr5	89924945	89925434	GPR98:NM_032119-9	768,8	79,8	0,10
chr5	89930875	89931192	GPR98:NM_032119-10	727,0	147,4	0,20
chr5	89933460	89933815	GPR98:NM_032119-11	737,3	103,9	0,14
chr5	89938375	89938913	GPR98:NM_032119-12;GPR98:NM_032119-13	777,7	85,2	0,11
chr5	89939545	89939855	GPR98:NM_032119-14	733,7	101,0	0,14
chr5	89940450	89940766	GPR98:NM_032119-15	784,3	123,9	0,16
chr5	89941710	89941950	GPR98:NM_032119-16	731,4	164,4	0,22
chr5	89943230	89943671	GPR98:NM_032119-17	782,7	129,6	0,17
chr5	89947345	89947621	GPR98:NM_032119-18	681,2	107,2	0,16
chr5	89948080	89948466	GPR98:NM_032119-19	706,5	108,4	0,15
chr5	89948955	89949825	GPR98:NM_032119-20	768,8	82,0	0,11
chr5	89953640	89954164	GPR98:NM_032119-21	766,4	86,3	0,11
chr5	89968290	89968593	GPR98:NM_032119-22	756,6	137,7	0,18
chr5	89969790	89970108	GPR98:NM_032119-23	679,7	51,2	0,08
chr5	89970980	89971327	GPR98:NM_032119-24	762,2	88,1	0,12
chr5	89971825	89972098	GPR98:NM_032119-25	750,2	86,8	0,12
chr5	89975295	89975526	GPR98:NM_032119-26	629,8	60,1	0,10
chr5	89977100	89977345	GPR98:NM_032119-27	731,5	102,6	0,14
chr5	89979320	89980022	GPR98:NM_032119-28	780,3	122,3	0,16
chr5	89981515	89981880	GPR98:NM_032119-29	717,4	98,5	0,14
chr5	89985595	89985962	GPR98:NM_032119-30	701,2	109,6	0,16
chr5	89986540	89986936	GPR98:NM_032119-31	777,0	69,5	0,09
chr5	89988350	89988663	GPR98:NM_032119-32	737,9	109,1	0,15
chr5	89989625	89990575	GPR98:NM_032119-33	788,7	53,4	0,07
chr5	89992675	89993026	GPR98:NM_032119-34	736,7	78,8	0,11
chr5	89999400	89999695	GPR98:NM_032119-35	790,5	75,3	0,10
chr5	90000130	90000315	GPR98:NM_032119-36	708,7	98,0	0,14
chr5	90001140	90001465	GPR98:NM_032119-37	743,0	85,8	0,12
chr5	90001975	90002216	GPR98:NM_032119-38	670,9	130,8	0,19
chr5	90004560	90004816	GPR98:NM_032119-39	659,1	92,5	0,14
chr5	90006740	90006943	GPR98:NM_032119-40	691,0	143,4	0,21
chr5	90006975	90007224	GPR98:NM_032119-41	699,5	94,4	0,13
chr5	90008030	90008305	GPR98:NM_032119-42	692,2	104,0	0,15
chr5	90012200	90012628	GPR98:NM_032119-43	790,9	111,0	0,14
chr5	90015780	90016097	GPR98:NM_032119-44	771,9	108,9	0,14
chr5	90016680	90016950	GPR98:NM_032119-45	702,9	168,8	0,24
chr5	90020565	90021094	GPR98:NM_032119-46;GPR98:NM_032119-47	798,5	80,9	0,10
chr5	90021290	90021501	GPR98:NM_032119-48	729,4	76,8	0,11
chr5	90024415	90024840	GPR98:NM_032119-49	722,9	194,7	0,27
chr5	90025385	90025659	GPR98:NM_032119-50	694,1	114,2	0,16
chr5	90040780	90041171	GPR98:NM_032119-51	756,8	95,0	0,13
chr5	90041335	90041683	GPR98:NM_032119-52	744,8	128,4	0,17
chr5	90046285	90046576	GPR98:NM_032119-53	751,6	94,4	0,13
chr5	90049320	90049730	GPR98:NM_032119-54	694,7	130,7	0,19
chr5	90050720	90050939	GPR98:NM_032119-55,1	732,1	88,8	0,12
chr5	90050945	90051080	GPR98:NM_032119-55,2	753,8	64,5	0,09
chr5	90052230	90052510	GPR98:NM_032119-56	725,2	92,2	0,13
chr5	90052715	90053046	GPR98:NM_032119-57	734,5	96,9	0,13
chr5	90055215	90055488	GPR98:NM_032119-58	742,8	118,5	0,16
chr5	90059095	90059335	GPR98:NM_032119-59	772,1	80,2	0,10
chr5	90069930	90070161	GPR98:NM_032119-60	732,3	134,9	0,18
chr5	90072190	90072473	GPR98:NM_032119-61	678,2	84,1	0,12
chr5	90073650	90073932	GPR98:NM_032119-62	675,8	123,1	0,18
chr5	90074165	90074270	GPR98:NM_032119-63,1	578,7	58,2	0,10
chr5	90074300	90074471	GPR98:NM_032119-63,2	644,6	59,2	0,09
chr5	90074600	90074945	GPR98:NM_032119-64	715,8	94,3	0,13
chr5	90077220	90077454	GPR98:NM_032119-65	688,4	62,2	0,09
chr5	90078870	90079228	GPR98:NM_032119-66	807,2	135,3	0,17
chr5	90079580	90079958	GPR98:NM_032119-67	744,2	104,6	0,14
chr5	90083805	90084188	GPR98:NM_032119-68	744,9	81,5	0,11
chr5	90085435	90085750	GPR98:NM_032119-69	751,4	109,2	0,15
chr5	90086605	90086674	GPR98:NM_032119-70,1	579,7	62,1	0,11
chr5	90086680	90087235	GPR98:NM_032119-70,2	785,8	53,1	0,07
chr5	90098485	90098765	GPR98:NM_032119-71	683,5	83,9	0,12
chr5	90101040	90101367	GPR98:NM_032119-72	714,7	99,5	0,14
chr5	90103335	90103620	GPR98:NM_032119-73	785,7	115,5	0,15
chr5	90106020	90107241	GPR98:NM_032119-74	785,8	102,1	0,13
chr5	90111355	90111539	GPR98:NM_032119-75,1	697,3	98,2	0,14
chr5	90111565	90111641	GPR98:NM_032119-75,2	648,4	53,4	0,08
chr5	90119170	90119476	GPR98:NM_032119-76	669,7	85,6	0,13
chr5	90124735	90125091	GPR98:NM_032119-77	771,6	115,3	0,15
chr5	90136315	90136873	GPR98:NM_032119-78	781,2	75,2	0,10
chr5	90144410	90144726	GPR98:NM_032119-79	721,4	153,7	0,21
chr5	90149030	90149418	GPR98:NM_032119-80	745,6	104,2	0,14
chr5	90149795	90150028	GPR98:NM_032119-81,1	756,9	77,4	0,10
chr5	90150030	90150097	GPR98:NM_032119-81,2	595,1	27,6	0,05
chr5	90151485	90151791	GPR98:NM_032119-82	744,9	100,6	0,14
chr5	90159500	90159740	GPR98:NM_032119-83	735,6	82,0	0,11
chr5	90261175	90261421	GPR98:NM_032119-84	626,4	111,3	0,18
chr5	90281080	90281403	GPR98:NM_032119-85	704,1	61,2	0,09
chr5	90368185	90368493	GPR98:NM_032119-86	820,7	121,8	0,15
chr5	90398025	90398228	GPR98:NM_032119-87	726,2	116,1	0,16
chr5	90445835	90446043	GPR98:NM_032119-88	565,3	84,0	0,15
chr5	90448955	90449276	GPR98:NM_032119-89	759,5	95,7	0,13
chr5	90459515	90460127	GPR98:NM_032119-90	723,1	105,1	0,15
chr5	140053408	140053983	HARS:NM_002109-13	774,9	116,4	0,15
chr5	140054183	140054478	HARS:NM_002109-12	752,3	87,6	0,12
chr5	140054518	140054806	HARS:NM_002109-11	758,2	95,8	0,13
chr5	140056168	140056783	HARS:NM_002109-9;HARS:NM_002109-10	818,1	87,7	0,11
chr5	140056828	140057079	HARS:NM_002109-8	782,9	51,2	0,07
chr5	140057163	140057410	HARS:NM_002109-7	750,0	62,1	0,08
chr5	140057413	140057659	HARS:NM_002109-6	744,9	58,8	0,08
chr5	140058508	140058794	HARS:NM_002109-5	766,5	54,3	0,07
chr5	140059293	140059529	HARS:NM_002109-4	770,3	110,6	0,14
chr5	140062603	140062890	HARS:NM_002109-3	734,8	90,9	0,12
chr5	140070363	140070619	HARS:NM_002109-2	656,1	95,8	0,15
chr5	140070723	140071396	HARS:NM_002109-1	705,6	99,9	0,14
chr5	140894513	140894691	DIAPH1:NM_005219-28,1	807,7	69,4	0,09
chr5	140894713	140895475	DIAPH1:NM_005219-28,2	815,8	32,1	0,04
chr5	140895493	140896654	DIAPH1:NM_005219-28,3	777,8	67,1	0,09
chr5	140898438	140898518	DIAPH1:NM_001314007-28,1	484,3	47,2	0,10
chr5	140898533	140898646	DIAPH1:NM_001314007-28,2	642,5	30,6	0,05
chr5	140903628	140903893	DIAPH1:NM_005219-27	634,1	59,6	0,09
chr5	140905533	140906110	DIAPH1:NM_005219-25;DIAPH1:NM_005219-26	748,0	67,0	0,09
chr5	140907058	140907271	DIAPH1:NM_005219-24	624,9	158,3	0,25
chr5	140907938	140908585	DIAPH1:NM_005219-22;DIAPH1:NM_005219-23	788,7	93,5	0,12
chr5	140908668	140908916	DIAPH1:NM_005219-21	743,0	59,1	0,08
chr5	140909093	140909349	DIAPH1:NM_005219-20	702,3	103,9	0,15
chr5	140913818	140914088	DIAPH1:NM_005219-19	751,0	94,7	0,13
chr5	140950923	140951091	DIAPH:NoRefSeq	691,9	87,8	0,13
chr5	140951413	140951687	DIAPH1:NM_005219-17	763,1	54,9	0,07
chr5	140953018	140953569	DIAPH1:NM_005219-16,1	338,8	215,1	0,63
chr5	140953588	140953858	DIAPH1:NM_005219-16,2	653,9	208,6	0,32
chr5	140954453	140954780	DIAPH1:NM_005219-15	700,2	79,1	0,11
chr5	140955718	140955934	DIAPH1:NM_005219-14	716,0	133,2	0,19
chr5	140956238	140956522	DIAPH1:NM_005219-13	706,1	107,8	0,15
chr5	140956968	140957245	DIAPH1:NM_005219-12	727,6	102,6	0,14
chr5	140957708	140957988	DIAPH1:NM_005219-11	863,9	92,7	0,11
chr5	140957998	140958253	DIAPH1:NM_005219-10	742,1	82,2	0,11
chr5	140958573	140958830	DIAPH1:NM_005219-9	716,7	72,0	0,10
chr5	140960228	140960508	DIAPH1:NM_005219-8	711,8	125,5	0,18
chr5	140961798	140962010	DIAPH1:NM_005219-7	669,9	80,3	0,12
chr5	140962688	140962946	DIAPH1:NM_005219-6	719,3	127,4	0,18
chr5	140962978	140963255	DIAPH1:NM_005219-5	805,2	79,9	0,10
chr5	140963613	140963798	DIAPH1:NM_005219-4	858,0	127,2	0,15
chr5	140966538	140966850	DIAPH1:NM_005219-3	794,9	69,0	0,09
chr5	140967718	140967881	DIAPH1:NM_005219-2	694,9	78,4	0,11
