#Chromosome	Start	Stop	RegionID	SU4322	StdDevCoverage	StdDev/Mean
chr2	179323227	179323404	DFNB59:NM_001042702-5,2	632,5	99,3	0,16
chr2	179324992	179325208	DFNB59:NM_001042702-6	638,8	92,1	0,14
chr2	179325627	179326198	DFNB59:NM_001042702-7	633,5	103,8	0,16
chr2	182401326	182402618	CERKL:NM_001030311-14,1	620,8	60,3	0,10
chr2	182402656	182402739	CERKL:NM_001030311-14,2	267,4	19,1	0,07
chr2	182402806	182403056	CERKL:NM_001030311-14,3	533,9	56,4	0,11
chr2	182403741	182404064	CERKL:NM_001030311-13	616,6	99,4	0,16
chr2	182409346	182409603	CERKL:NM_001030311-12	561,0	80,2	0,14
chr2	182412261	182412588	CERKL:NM_001030311-11;CERKL:NM_001030311-10	615,9	112,5	0,18
chr2	182413201	182413659	CERKL:NM_001030311-9;CERKL:NM_001030311-8	575,0	66,8	0,12
chr2	182414276	182414491	CERKL:NM_001030311-7	605,9	80,2	0,13
chr2	182423221	182423497	CERKL:NM_001030311-6	531,2	39,6	0,07
chr2	182430086	182430322	CERKL:NM_001030311-5	632,9	110,7	0,17
chr2	182430711	182430852	CERKL:NM_001030311-4	478,0	53,6	0,11
chr2	182438396	182438670	CERKL:NM_001030311-3	621,7	62,1	0,10
chr2	182468491	182468830	CERKL:NM_001030311-2	617,3	89,2	0,14
chr2	182521411	182521907	CERKL:NM_001030311-1	246,7	92,3	0,37
chr2	234216235	234216753	SAG:NM_000541-1	615,4	51,9	0,08
chr2	234217730	234217971	SAG:NM_000541-2	613,6	80,4	0,13
chr2	234224650	234224850	SAG:NM_000541-3	617,8	57,5	0,09
chr2	234227315	234227531	SAG:NM_000541-4	514,9	66,8	0,13
chr2	234229220	234229530	SAG:NM_000541-5	527,1	70,6	0,13
chr2	234231520	234231719	SAG:NM_000541-6	636,6	99,9	0,16
chr2	234235685	234235905	SAG:NM_000541-7	474,4	82,7	0,17
chr2	234237040	234237320	SAG:NM_000541-8	531,6	53,6	0,10
chr2	234238055	234238309	SAG:NM_000541-9	602,8	87,9	0,15
chr2	234240205	234240427	SAG:NM_000541-10	582,3	46,9	0,08
chr2	234243525	234243818	SAG:NM_000541-11	542,7	53,9	0,10
chr2	234247250	234247462	SAG:NM_000541-12	569,3	53,3	0,09
chr2	234249020	234249208	SAG:NM_000541-13	620,1	57,4	0,09
chr2	234250835	234251058	SAG:NM_000541-14	513,0	91,4	0,18
chr2	234255005	234255147	SAG:NM_000541-15	524,1	49,6	0,09
chr2	234255370	234255772	SAG:NM_000541-16	627,5	50,4	0,08
chr3	46742746	46743129	TMIE:NM_147196-1	189,5	70,6	0,37
chr3	46747196	46747483	TMIE:NM_147196-2	510,4	74,7	0,15
chr3	46750541	46750858	TMIE:NM_147196-3	477,3	71,4	0,15
chr3	46750986	46751061	TMIE:NM_147196-4,1	487,1	49,7	0,10
chr3	46751091	46752495	TMIE:NM_147196-4,2	592,4	45,8	0,08
chr3	100941305	100942169	IMPG2:NM_016247-19,1	643,4	66,7	0,10
chr3	100942220	100942564	IMPG2:NM_016247-19,2	695,6	69,9	0,10
chr3	100942580	100942711	IMPG2:NM_016247-19,3	589,9	100,7	0,17
chr3	100942985	100944247	IMPG2:NM_016247-19,4	667,1	71,2	0,11
chr3	100944285	100944432	IMPG2:NM_016247-19,5	521,0	42,1	0,08
chr3	100944435	100945071	IMPG2:NM_016247-19,6	613,2	72,0	0,12
chr3	100945120	100945287	IMPG2:NM_016247-19,7	508,0	79,4	0,16
chr3	100945300	100945892	IMPG2:NM_016247-19,8	669,4	62,3	0,09
chr3	100947565	100947803	IMPG2:NM_016247-18	499,0	74,5	0,15
chr3	100948150	100948500	IMPG2:NM_016247-17	503,4	151,7	0,30
chr3	100949720	100950079	IMPG2:NM_016247-16	620,2	52,1	0,08
chr3	100951550	100951889	IMPG2:NM_016247-15	560,4	62,8	0,11
chr3	100961455	100961806	IMPG2:NM_016247-14	562,2	38,5	0,07
chr3	100962295	100963693	IMPG2:NM_016247-13	656,5	45,8	0,07
chr3	100964575	100965032	IMPG2:NM_016247-12	564,6	79,1	0,14
chr3	100972455	100972712	IMPG2:NM_016247-11	566,7	55,1	0,10
chr3	100976300	100976681	IMPG2:NM_016247-10	623,1	64,6	0,10
chr3	100986280	100986381	IMPG2:NM_016247-9,1	642,2	29,4	0,05
chr3	100986390	100986466	IMPG2:NM_016247-9,2	487,6	54,5	0,11
chr3	100988280	100988448	IMPG2:NM_016247-8	613,9	70,6	0,12
chr3	100992340	100992410	IMPG2:NM_016247-7,1	559,5	50,0	0,09
chr3	100992415	100992622	IMPG2:NM_016247-7,2	587,9	61,4	0,10
chr3	100994435	100994676	IMPG2:NM_016247-6	606,2	76,5	0,13
chr3	100995465	100995639	IMPG2:NM_016247-5	529,2	47,2	0,09
chr3	101010250	101010413	IMPG2:NM_016247-4	557,5	67,9	0,12
chr3	101022915	101023232	IMPG2:NM_016247-3	627,0	39,9	0,06
chr3	101038355	101038735	IMPG2:NM_016247-2	625,3	70,7	0,11
chr3	101039050	101039483	IMPG2:NM_016247-1	585,5	83,9	0,14
chr3	121706090	121706749	ILDR1:NM_001199799-8,1	631,6	90,5	0,14
chr3	121707030	121707282	ILDR1:NM_001199799-8,2	540,4	97,6	0,18
chr3	121711915	121712909	ILDR1:NM_001199799-7	535,8	61,0	0,11
chr3	121712955	121713237	ILDR1:NM_001199799-6	592,5	36,7	0,06
chr3	121720070	121720387	ILDR1:NM_001199799-5	495,4	76,8	0,16
chr3	121720520	121720797	ILDR1:NM_001199799-4	554,4	73,3	0,13
chr3	121724015	121724324	ILDR1:NM_001199799-3	458,9	127,2	0,28
chr3	121725755	121726080	ILDR1:NM_001199799-2	615,4	54,0	0,09
chr3	121740790	121741209	ILDR1:NM_001199799-1	352,8	126,8	0,36
chr3	129247411	129248007	RHO:NM_000539-1	507,1	173,6	0,34
chr3	129249646	129249955	RHO:NM_000539-2	470,4	78,6	0,17
chr3	129251011	129251682	RHO:NM_000539-3;RHO:NM_000539-4	534,1	95,4	0,18
chr3	129252376	129252688	RHO:NM_000539-5,1	552,7	68,7	0,12
chr3	129252701	129252906	RHO:NM_000539-5,2	529,4	56,4	0,11
chr3	129252921	129253136	RHO:NM_000539-5,3	573,7	13,7	0,02
chr3	129253156	129253334	RHO:NM_000539-5,4	615,4	28,7	0,05
chr3	129253336	129254244	RHO:NM_000539-5,5	600,6	77,4	0,13
chr3	150643869	150644263	CLRN1:NM_052995-4,1	627,9	65,6	0,10
chr3	150644269	150645054	CLRN1:NM_052995-4,2;CLRN1:NM_001195794-4	615,4	52,3	0,08
chr3	150645229	150645399	CLRN1:NM_001195794-4,1	446,0	46,5	0,10
chr3	150645459	150646047	CLRN1:NM_001195794-4,2	610,2	73,0	0,12
chr3	150658194	150658363	CLRN1:NM_001195794-3	576,8	48,4	0,08
chr3	150659294	150659603	CLRN1:NM_052995-2	589,3	55,3	0,09
chr3	150661544	150662104	CLRN1:NM_052995-1	557,9	156,3	0,28
chr3	150663234	150663556	CLRN1:NR_046380-2	646,1	54,1	0,08
chr3	150690169	150690866	CLRN1:NM_001195794-1	604,9	53,8	0,09
chr3	191046802	191047599	CCDC50:NM_178335-1	465,1	76,0	0,16
chr3	191074802	191075004	CCDC50:NM_178335-2	594,7	93,2	0,16
chr3	191075702	191075988	CCDC50:NM_178335-3	578,8	105,5	0,18
chr3	191078817	191079018	CCDC50:NM_178335-4	602,0	76,5	0,13
chr3	191087637	191087737	CCDC50:NM_178335-5,1	588,1	39,3	0,07
chr3	191087752	191087892	CCDC50:NM_178335-5,2	669,4	32,5	0,05
chr3	191092777	191093440	CCDC50:NM_178335-6	583,5	58,3	0,10
chr3	191097867	191097932	CCDC50:NM_178335-7,1	432,0	29,2	0,07
chr3	191097942	191098142	CCDC50:NM_178335-7,2	592,7	46,0	0,08
chr3	191098392	191098710	CCDC50:NM_178335-8;CCDC50:NM_178335-9	659,0	81,2	0,12
chr3	191100507	191100672	CCDC50:NM_178335-10	555,5	56,8	0,10
chr3	191107202	191107448	CCDC50:NM_178335-11	581,3	49,8	0,09
chr3	191109447	191110043	CCDC50:NM_178335-12,1	686,5	81,9	0,12
chr3	191110047	191110528	CCDC50:NM_178335-12,2	661,9	74,9	0,11
chr3	191110812	191111025	CCDC50:NM_178335-12,3	614,7	27,9	0,05
chr3	191111047	191111724	CCDC50:NM_178335-12,4	656,6	66,6	0,10
chr3	191111727	191111992	CCDC50:NM_178335-12,5	599,5	41,4	0,07
chr3	191112032	191112270	CCDC50:NM_178335-12,6	638,2	43,6	0,07
chr3	191112272	191113690	CCDC50:NM_178335-12,7	656,7	38,5	0,06
chr3	191113692	191114670	CCDC50:NM_178335-12,8	665,4	31,2	0,05
chr3	191114737	191116242	CCDC50:NM_178335-12,9	642,2	42,7	0,07
chr3	191116302	191116543	CCDC50:NM_178335-12,10	613,9	54,5	0,09
chr4	619280	619965	PDE6B:NM_000283-1	526,3	63,4	0,12
chr4	628385	628710	PDE6B:NM_000283-2	447,5	142,5	0,32
chr4	629590	629839	PDE6B:NM_000283-3	499,7	113,1	0,23
chr4	646890	647174	PDE6B:NM_001145292-1	382,6	52,1	0,14
chr4	647570	648027	PDE6B:NM_000283-4;PDE6B:NM_000283-5	512,6	84,9	0,17
chr4	648550	648749	PDE6B:NM_000283-6	395,9	49,1	0,12
chr4	649645	649863	PDE6B:NM_000283-7	416,0	82,8	0,20
chr4	649950	650164	PDE6B:NM_000283-8	661,2	63,5	0,10
chr4	650580	650894	PDE6B:NM_000283-9	479,4	124,6	0,26
chr4	651065	651342	PDE6B:NM_000283-10	443,9	141,0	0,32
chr4	652670	652871	PDE6B:NM_000283-11	497,2	79,6	0,16
chr4	654185	654470	PDE6B:NM_000283-12	494,5	100,9	0,20
chr4	655840	656097	PDE6B:NM_000283-13	563,8	127,3	0,23
chr4	656220	656475	PDE6B:NM_000283-14	510,5	77,8	0,15
chr4	656815	657056	PDE6B:NM_000283-15	553,9	107,1	0,19
chr4	657485	657716	PDE6B:NM_000283-16	419,9	88,0	0,21
chr4	657820	658072	PDE6B:NM_000283-17	473,7	109,6	0,23
chr4	658595	658801	PDE6B:NM_000283-18	455,4	71,9	0,16
chr4	658960	659176	PDE6B:NM_000283-19	422,1	101,2	0,24
chr4	660245	660353	PDE6B:NM_000283-20,1	397,3	78,2	0,20
chr4	660365	660472	PDE6B:NM_000283-20,2	406,4	66,5	0,16
chr4	661565	661747	PDE6B:NM_000283-21,1	613,8	38,5	0,06
chr4	661770	661880	PDE6B:NM_000283-21,2	434,7	50,9	0,12
chr4	663750	664033	PDE6B:NM_000283-22,1	581,0	76,8	0,13
chr4	664320	664777	PDE6B:NM_000283-22,2	639,9	94,6	0,15
chr4	6271496	6271822	WFS1:NM_006005-1	269,1	93,2	0,35
chr4	6279096	6279481	WFS1:NM_006005-2	516,6	86,0	0,17
chr4	6288746	6288990	WFS1:NM_006005-3	520,7	101,8	0,20
chr4	6290636	6290931	WFS1:NM_006005-4	453,3	94,3	0,21
chr4	6292851	6293169	WFS1:NM_006005-5	610,2	69,0	0,11
chr4	6293561	6293816	WFS1:NM_006005-6	404,9	71,6	0,18
chr4	6296696	6297006	WFS1:NM_006005-7	525,7	93,8	0,18
chr4	6302306	6304546	WFS1:NM_006005-8,1	553,2	81,7	0,15
chr4	6304556	6305077	WFS1:NM_006005-8,2	570,4	64,9	0,11
chr4	15969771	15970747	PROM1:NM_006017-27,1	656,1	50,2	0,08
chr4	15970761	15971075	PROM1:NM_006017-27,2	601,0	56,4	0,09
chr4	15972586	15972708	PROM1:NM_006017-26,1	502,5	44,9	0,09
chr4	15972716	15972788	PROM1:NM_006017-26,2	419,4	37,0	0,09
chr4	15980941	15981157	PROM1:NM_006017-25	615,1	60,0	0,10
chr4	15981421	15981555	PROM1:NM_006017-24	598,6	63,3	0,11
chr4	15981971	15982167	PROM1:NM_006017-23,1	604,4	86,6	0,14
chr4	15982171	15982235	PROM1:NM_006017-23,2	516,3	136,3	0,26
chr4	15985836	15986051	PROM1:NM_006017-22	544,0	67,1	0,12
chr4	15987306	15987746	PROM1:NM_006017-20;PROM1:NM_006017-21	548,4	93,5	0,17
chr4	15989201	15989430	PROM1:NM_006017-19	576,0	65,0	0,11
chr4	15989786	15989965	PROM1:NM_006017,2-PE18	572,7	68,0	0,12
chr4	15991276	15991446	PROM1:NM_006017-18,1	633,3	44,1	0,07
chr4	15991451	15991522	PROM1:NM_006017-18,2	544,7	47,2	0,09
chr4	15992766	15992984	PROM1:NM_006017-17	650,2	61,4	0,09
chr4	15993796	15994071	PROM1:NM_006017-16	563,4	68,4	0,12
chr4	15995551	15995771	PROM1:NM_006017-15	571,1	78,4	0,14
chr4	15999926	16000171	PROM1:NM_006017-14	644,7	85,3	0,13
chr4	16002036	16002328	PROM1:NM_006017-13	585,3	65,7	0,11
chr4	16008081	16008405	PROM1:NM_006017-12	525,7	58,9	0,11
chr4	16010501	16010816	PROM1:NM_006017-11	610,0	73,2	0,12
chr4	16014826	16014968	PROM1:NM_006017-10,1	636,0	56,2	0,09
chr4	16014976	16015050	PROM1:NM_006017-10,2	469,1	62,9	0,13
chr4	16017706	16017914	PROM1:NM_006017-9	536,5	79,7	0,15
chr4	16019861	16020251	PROM1:NM_006017-8	520,1	105,0	0,20
chr4	16024866	16025125	PROM1:NM_006017-7	561,7	53,8	0,10
chr4	16025876	16026049	PROM1:NM_006017-6	578,5	62,1	0,11
chr4	16026731	16027021	PROM1:NM_006017-5	628,7	110,6	0,18
chr4	16034856	16035204	PROM1:NM_006017-4	584,3	95,4	0,16
chr4	16037281	16037467	PROM1:NM_006017-3	521,7	67,1	0,13
chr4	16040491	16040707	PROM1:NM_006017-2	570,0	94,6	0,17
chr4	16077236	16077836	PROM1:NM_006017-1	564,2	91,7	0,16
chr4	16085206	16085737	PROM1:NM_001145847-1;PROM1:NM_001145848-1	448,5	61,1	0,14
chr4	42895200	42895736	GRXCR1:NM_001080476-1	599,0	50,5	0,08
chr4	42964835	42965222	GRXCR1:NM_001080476-2	634,7	65,9	0,10
chr4	43022295	43022503	GRXCR1:NM_001080476-3	588,2	85,1	0,14
chr4	43032300	43032614	GRXCR1:NM_001080476-4,1	635,2	42,8	0,07
chr4	43032630	43032766	GRXCR1:NM_001080476-4,2	499,4	84,5	0,17
chr4	47937915	47938020	CNGA1:NM_000087-11,1	546,4	58,9	0,11
chr4	47938035	47939925	CNGA1:NM_000087-11,2	663,7	50,6	0,08
chr4	47942700	47942959	CNGA1:NM_000087-10	572,9	81,6	0,14
chr4	47944045	47944250	CNGA1:NM_000087-9	581,9	87,1	0,15
chr4	47945125	47945221	CNGA1:NM_000087-8	624,4	38,3	0,06
chr4	47945255	47945394	CNGA1:NM_000087-7;CNGA1:NM_000087-8	620,1	38,4	0,06
chr4	47945415	47945486	CNGA1:NM_000087-7	331,4	54,6	0,16
chr4	47951770	47951985	CNGA1:NM_000087-6	614,7	64,4	0,10
chr4	47953295	47953570	CNGA1:NM_000087-5	590,9	60,3	0,10
chr4	47954525	47954765	CNGA1:NM_000087-4	628,9	86,3	0,14
chr4	47972830	47972896	CNGA1:NM_001142564-2	433,2	29,6	0,07
chr4	47983335	47983668	CNGA1:NM_000087-3;CNGA1:NM_001142564-1	638,6	73,6	0,12
chr4	48012815	48012897	CNGA1:NM_000087-2	40,5	2,3	0,06
chr4	48014825	48014959	CNGA1:NM_000087-1,1	264,5	73,3	0,28
chr4	48014975	48015040	CNGA1:NM_000087-1,2	389,5	22,1	0,06
chr4	88529600	88529856	DSPP:NM_014208-1	611,2	58,5	0,10
chr4	88531950	88532193	DSPP:NM_014208-2	459,5	141,2	0,31
chr4	88533185	88534553	DSPP:NM_014208-3;DSPP:NM_014208-4	648,4	53,6	0,08
chr4	88534865	88535556	DSPP:NM_014208-5,1	589,8	116,6	0,20
chr4	88535560	88535829	DSPP:NM_014208-5,2	281,4	52,0	0,18
chr4	88535840	88536030	DSPP:NM_014208-5,3	220,7	32,3	0,15
chr4	88536115	88536438	DSPP:NM_014208-5,4	234,9	43,0	0,18
chr4	88536445	88536626	DSPP:NM_014208-5,5	210,9	11,7	0,06
chr4	88536695	88536795	DSPP:NM_014208-5,6	162,5	14,5	0,09
chr4	88537275	88537455	DSPP:NM_014208-5,7	234,0	13,5	0,06
chr4	88537545	88538120	DSPP:NM_014208-5,8	578,4	84,8	0,15
chr4	155661916	155662139	LRAT:NM_001301645-1	541,9	79,9	0,15
chr4	155665051	155666100	LRAT:NM_004744-1;LRAT:NM_004744-2	500,0	90,7	0,18
chr4	155670051	155672612	LRAT:NM_004744-3,1	662,6	40,4	0,06
chr4	155672921	155673725	LRAT:NM_004744-3,2	641,8	75,1	0,12
chr4	155673736	155674318	LRAT:NM_004744-3,3	663,5	84,3	0,13
chr5	68710858	68711061	MARVELD2:NM_001038603-1	197,2	30,2	0,15
chr5	68715123	68716383	MARVELD2:NM_001038603-2	568,5	62,6	0,11
chr5	68720368	68720545	MARVELD2:NM_001038603-3	598,0	81,4	0,14
chr5	68728278	68728566	MARVELD2:NM_001038603-4	618,0	69,5	0,11
chr5	68728673	68728988	MARVELD2:NM_001038603-5	549,6	110,6	0,20
chr5	68736193	68736407	MARVELD2:NM_001038603-6	585,0	72,5	0,12
chr5	68737278	68737499	MARVELD2:NM_001038603-7,1	600,2	83,7	0,14
chr5	68737748	68737954	MARVELD2:NM_001038603-7,2	613,2	98,2	0,16
chr5	89854545	89854830	GPR98:NM_032119-1	348,1	134,2	0,39
chr5	89910570	89910643	GPR98:NM_032119-2,1	326,9	81,6	0,25
chr5	89910645	89910913	GPR98:NM_032119-2,2	630,5	76,5	0,12
chr5	89913545	89913851	GPR98:NM_032119-3	559,7	96,9	0,17
chr5	89914875	89915048	GPR98:NM_032119-4	594,9	94,0	0,16
chr5	89918335	89918541	GPR98:NM_032119-5	532,1	72,8	0,14
chr5	89920865	89921151	GPR98:NM_032119-6	574,4	71,7	0,12
chr5	89922945	89923671	GPR98:NM_032119-7	617,7	99,6	0,16
chr5	89924295	89924718	GPR98:NM_032119-8	674,7	63,2	0,09
chr5	89924945	89925434	GPR98:NM_032119-9	638,6	75,8	0,12
chr5	89930875	89931192	GPR98:NM_032119-10	632,6	92,5	0,15
chr5	89933460	89933815	GPR98:NM_032119-11	610,1	92,7	0,15
chr5	89938375	89938913	GPR98:NM_032119-12;GPR98:NM_032119-13	625,2	52,4	0,08
chr5	89939545	89939855	GPR98:NM_032119-14	553,2	61,7	0,11
chr5	89940450	89940766	GPR98:NM_032119-15	583,5	79,7	0,14
chr5	89941710	89941950	GPR98:NM_032119-16	599,4	110,1	0,18
chr5	89943230	89943671	GPR98:NM_032119-17	597,8	80,4	0,13
chr5	89947345	89947621	GPR98:NM_032119-18	586,2	72,6	0,12
chr5	89948080	89948466	GPR98:NM_032119-19	574,8	82,7	0,14
chr5	89948955	89949825	GPR98:NM_032119-20	642,0	72,6	0,11
chr5	89953640	89954164	GPR98:NM_032119-21	637,7	56,9	0,09
chr5	89968290	89968593	GPR98:NM_032119-22	588,6	75,2	0,13
chr5	89969790	89970108	GPR98:NM_032119-23	599,8	64,2	0,11
chr5	89970980	89971327	GPR98:NM_032119-24	623,8	55,7	0,09
chr5	89971825	89972098	GPR98:NM_032119-25	633,2	111,1	0,18
chr5	89975295	89975526	GPR98:NM_032119-26	530,0	41,8	0,08
chr5	89977100	89977345	GPR98:NM_032119-27	548,0	68,6	0,13
chr5	89979320	89980022	GPR98:NM_032119-28	630,5	81,1	0,13
chr5	89981515	89981880	GPR98:NM_032119-29	600,1	54,0	0,09
chr5	89985595	89985962	GPR98:NM_032119-30	615,2	84,4	0,14
chr5	89986540	89986936	GPR98:NM_032119-31	583,1	61,9	0,11
chr5	89988350	89988663	GPR98:NM_032119-32	586,1	79,3	0,14
chr5	89989625	89990575	GPR98:NM_032119-33	644,0	45,4	0,07
chr5	89992675	89993026	GPR98:NM_032119-34	584,0	54,5	0,09
chr5	89999400	89999695	GPR98:NM_032119-35	615,8	60,0	0,10
chr5	90000130	90000315	GPR98:NM_032119-36	584,1	75,8	0,13
chr5	90001140	90001465	GPR98:NM_032119-37	583,9	41,1	0,07
chr5	90001975	90002216	GPR98:NM_032119-38	616,3	111,6	0,18
chr5	90004560	90004816	GPR98:NM_032119-39	596,6	101,9	0,17
chr5	90006740	90006943	GPR98:NM_032119-40	565,9	88,5	0,16
chr5	90006975	90007224	GPR98:NM_032119-41	549,0	76,2	0,14
chr5	90008030	90008305	GPR98:NM_032119-42	545,9	50,1	0,09
chr5	90012200	90012628	GPR98:NM_032119-43	627,0	86,3	0,14
chr5	90015780	90016097	GPR98:NM_032119-44	608,3	64,2	0,11
chr5	90016680	90016950	GPR98:NM_032119-45	571,9	113,5	0,20
chr5	90020565	90021094	GPR98:NM_032119-46;GPR98:NM_032119-47	613,5	60,6	0,10
chr5	90021290	90021501	GPR98:NM_032119-48	617,2	52,0	0,08
chr5	90024415	90024840	GPR98:NM_032119-49	604,8	101,7	0,17
chr5	90025385	90025659	GPR98:NM_032119-50	609,4	97,6	0,16
chr5	90040780	90041171	GPR98:NM_032119-51	590,6	74,8	0,13
chr5	90041335	90041683	GPR98:NM_032119-52	560,8	78,2	0,14
chr5	90046285	90046576	GPR98:NM_032119-53	646,5	79,5	0,12
chr5	90049320	90049730	GPR98:NM_032119-54	569,5	99,6	0,17
chr5	90050720	90050939	GPR98:NM_032119-55,1	630,6	74,9	0,12
chr5	90050945	90051080	GPR98:NM_032119-55,2	601,0	42,5	0,07
chr5	90052230	90052510	GPR98:NM_032119-56	607,5	72,1	0,12
chr5	90052715	90053046	GPR98:NM_032119-57	608,1	48,7	0,08
chr5	90055215	90055488	GPR98:NM_032119-58	618,1	90,0	0,15
chr5	90059095	90059335	GPR98:NM_032119-59	606,2	62,0	0,10
chr5	90069930	90070161	GPR98:NM_032119-60	535,5	67,5	0,13
chr5	90072190	90072473	GPR98:NM_032119-61	549,3	54,0	0,10
chr5	90073650	90073932	GPR98:NM_032119-62	565,2	69,6	0,12
chr5	90074165	90074270	GPR98:NM_032119-63,1	450,7	44,5	0,10
chr5	90074300	90074471	GPR98:NM_032119-63,2	540,5	46,9	0,09
chr5	90074600	90074945	GPR98:NM_032119-64	574,7	50,5	0,09
chr5	90077220	90077454	GPR98:NM_032119-65	581,5	63,7	0,11
chr5	90078870	90079228	GPR98:NM_032119-66	561,7	40,7	0,07
chr5	90079580	90079958	GPR98:NM_032119-67	504,8	48,4	0,10
chr5	90083805	90084188	GPR98:NM_032119-68	599,9	78,1	0,13
chr5	90085435	90085750	GPR98:NM_032119-69	636,1	84,5	0,13
chr5	90086605	90086674	GPR98:NM_032119-70,1	499,7	51,0	0,10
chr5	90086680	90087235	GPR98:NM_032119-70,2	593,9	49,4	0,08
chr5	90098485	90098765	GPR98:NM_032119-71	595,6	82,3	0,14
chr5	90101040	90101367	GPR98:NM_032119-72	619,8	84,2	0,14
chr5	90103335	90103620	GPR98:NM_032119-73	613,6	66,0	0,11
chr5	90106020	90107241	GPR98:NM_032119-74	624,9	71,2	0,11
chr5	90111355	90111539	GPR98:NM_032119-75,1	585,1	53,5	0,09
chr5	90111565	90111641	GPR98:NM_032119-75,2	448,5	39,8	0,09
chr5	90119170	90119476	GPR98:NM_032119-76	551,5	74,7	0,14
chr5	90124735	90125091	GPR98:NM_032119-77	610,4	71,4	0,12
chr5	90136315	90136873	GPR98:NM_032119-78	643,0	55,7	0,09
chr5	90144410	90144726	GPR98:NM_032119-79	554,1	113,2	0,20
chr5	90149030	90149418	GPR98:NM_032119-80	645,3	87,6	0,14
chr5	90149795	90150028	GPR98:NM_032119-81,1	609,3	66,1	0,11
chr5	90150030	90150097	GPR98:NM_032119-81,2	537,7	40,2	0,07
chr5	90151485	90151791	GPR98:NM_032119-82	592,8	68,9	0,12
chr5	90159500	90159740	GPR98:NM_032119-83	626,2	95,7	0,15
chr5	90261175	90261421	GPR98:NM_032119-84	575,1	104,9	0,18
chr5	90281080	90281403	GPR98:NM_032119-85	595,5	61,7	0,10
chr5	90368185	90368493	GPR98:NM_032119-86	634,9	87,8	0,14
chr5	90398025	90398228	GPR98:NM_032119-87	563,1	80,5	0,14
chr5	90445835	90446043	GPR98:NM_032119-88	538,4	86,2	0,16
chr5	90448955	90449276	GPR98:NM_032119-89	594,9	62,1	0,10
chr5	90459515	90460127	GPR98:NM_032119-90	627,5	104,8	0,17
chr5	140053408	140053983	HARS:NM_002109-13	610,4	93,5	0,15
chr5	140054183	140054478	HARS:NM_002109-12	619,1	81,7	0,13
chr5	140054518	140054806	HARS:NM_002109-11	576,1	42,6	0,07
chr5	140056168	140056783	HARS:NM_002109-9;HARS:NM_002109-10	623,1	62,6	0,10
chr5	140056828	140057079	HARS:NM_002109-8	603,8	28,7	0,05
chr5	140057163	140057410	HARS:NM_002109-7	593,0	45,4	0,08
chr5	140057413	140057659	HARS:NM_002109-6	591,8	64,6	0,11
chr5	140058508	140058794	HARS:NM_002109-5	596,0	43,8	0,07
chr5	140059293	140059529	HARS:NM_002109-4	624,1	82,9	0,13
chr5	140062603	140062890	HARS:NM_002109-3	668,8	74,3	0,11
chr5	140070363	140070619	HARS:NM_002109-2	551,0	55,1	0,10
chr5	140070723	140071396	HARS:NM_002109-1	534,8	55,7	0,10
chr5	140894513	140894691	DIAPH1:NM_005219-28,1	577,7	65,2	0,11
chr5	140894713	140895475	DIAPH1:NM_005219-28,2	615,4	21,4	0,03
chr5	140895493	140896654	DIAPH1:NM_005219-28,3	587,3	47,1	0,08
chr5	140898438	140898518	DIAPH1:NM_001314007-28,1	425,5	53,2	0,13
chr5	140898533	140898646	DIAPH1:NM_001314007-28,2	544,4	23,3	0,04
chr5	140903628	140903893	DIAPH1:NM_005219-27	488,1	47,5	0,10
chr5	140905533	140906110	DIAPH1:NM_005219-25;DIAPH1:NM_005219-26	591,2	52,7	0,09
chr5	140907058	140907271	DIAPH1:NM_005219-24	471,9	117,8	0,25
chr5	140907938	140908585	DIAPH1:NM_005219-22;DIAPH1:NM_005219-23	631,2	60,2	0,10
chr5	140908668	140908916	DIAPH1:NM_005219-21	607,7	67,6	0,11
chr5	140909093	140909349	DIAPH1:NM_005219-20	579,9	80,7	0,14
chr5	140913818	140914088	DIAPH1:NM_005219-19	656,8	66,8	0,10
chr5	140950923	140951091	DIAPH:NoRefSeq	582,6	67,8	0,12
chr5	140951413	140951687	DIAPH1:NM_005219-17	625,0	49,2	0,08
chr5	140953018	140953569	DIAPH1:NM_005219-16,1	261,9	181,5	0,69
chr5	140953588	140953858	DIAPH1:NM_005219-16,2	471,7	120,8	0,26
chr5	140954453	140954780	DIAPH1:NM_005219-15	572,5	59,4	0,10
chr5	140955718	140955934	DIAPH1:NM_005219-14	609,2	100,5	0,16
chr5	140956238	140956522	DIAPH1:NM_005219-13	603,6	92,6	0,15
chr5	140956968	140957245	DIAPH1:NM_005219-12	659,5	86,1	0,13
chr5	140957708	140957988	DIAPH1:NM_005219-11	639,7	64,0	0,10
chr5	140957998	140958253	DIAPH1:NM_005219-10	607,0	82,4	0,14
chr5	140958573	140958830	DIAPH1:NM_005219-9	597,8	68,8	0,12
chr5	140960228	140960508	DIAPH1:NM_005219-8	568,0	98,2	0,17
chr5	140961798	140962010	DIAPH1:NM_005219-7	553,5	59,5	0,11
chr5	140962688	140962946	DIAPH1:NM_005219-6	624,3	102,8	0,16
chr5	140962978	140963255	DIAPH1:NM_005219-5	610,1	48,2	0,08
chr5	140963613	140963798	DIAPH1:NM_005219-4	585,9	74,1	0,13
chr5	140966538	140966850	DIAPH1:NM_005219-3	634,2	27,1	0,04
chr5	140967718	140967881	DIAPH1:NM_005219-2	553,3	64,5	0,12
